Using cpu device
c:\Users\Colton\anaconda3\envs\cs260r\Lib\site-packages\stable_baselines3\ppo\ppo.py:155: UserWarning: You have specified a mini-batch size of 256, but because the `RolloutBuffer` is of size `n_steps * n_envs = 5000`, after every 19 untruncated mini-batches, there will be a truncated mini-batch of size 136
We recommend using a `batch_size` that is a factor of `n_steps * n_envs`.
Info: (n_steps=500 and n_envs=10)
  warnings.warn(
Logging to runs\ppo_metadrive\ppo_metadrive_2025-03-16_17-43-31_a51009e7\ppo_metadrive_1
---------------------------------
| rollout/           |          |
|    fps                  | 761          |
|    iterations           | 155          |
|    time_elapsed         | 1018         |
|    total_timesteps      | 775000       |
| train/                  |              |
|    approx_kl            | 0.0034588687 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.87        |
|    explained_variance   | 0.861        |
|    learning_rate        | 5e-05        |
|    loss                 | 44.4         |
|    n_updates            | 3080         |
|    policy_gradient_loss | -0.00142     |
|    std                  | 0.628        |
|    value_loss           | 75.8         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0564      |
|    crash                | 0.226       |
|    max_step             | 0           |
|    mean_ep_length       | 129         |
|    mean_reward          | 124         |
|    num_episodes         | 5           |
|    out_of_road          | 0.944       |
|    raw_action           | 0.46576092  |
|    route_completion     | 0.408       |
|    success_rate         | 0.2         |
|    total_cost           | 8.36        |
| time/                   |             |
|    total_timesteps      | 780000      |
| train/                  |             |
|    approx_kl            | 0.002290646 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.86       |
|    explained_variance   | 0.872       |
|    learning_rate        | 5e-05       |
|    loss                 | 29.9        |
|    n_updates            | 3100        |
|    policy_gradient_loss | -0.00109    |
|    std                  | 0.626       |
|    value_loss           | 72.1        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 311      |
|    ep_rew_mean     | 273      |
| time/              |          |
|    fps             | 760      |
|    iterations      | 156      |
|    time_elapsed    | 1025     |
|    total_timesteps | 780000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 306          |
|    ep_rew_mean          | 272          |
| time/                   |              |
|    fps                  | 761          |
|    iterations           | 157          |
|    time_elapsed         | 1030         |
|    total_timesteps      | 785000       |
| train/                  |              |
|    approx_kl            | 0.0020651715 |
|    clip_fraction        | 0.157        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.86        |
|    explained_variance   | 0.826        |
|    learning_rate        | 5e-05        |
|    loss                 | 53.1         |
|    n_updates            | 3120         |
|    policy_gradient_loss | 0.00147      |
|    std                  | 0.626        |
|    value_loss           | 78.5         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0557       |
|    crash                | 0.23         |
|    max_step             | 0            |
|    mean_ep_length       | 109          |
|    mean_reward          | 148          |
|    num_episodes         | 5            |
|    out_of_road          | 0.944        |
|    raw_action           | 0.4662986    |
|    route_completion     | 0.409        |
|    success_rate         | 0            |
|    total_cost           | 8.27         |
| time/                   |              |
|    total_timesteps      | 790000       |
| train/                  |              |
|    approx_kl            | 0.0025845172 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.86        |
|    explained_variance   | 0.887        |
|    learning_rate        | 5e-05        |
|    loss                 | 36.9         |
|    n_updates            | 3140         |
|    policy_gradient_loss | -0.00133     |
|    std                  | 0.627        |
|    value_loss           | 88.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 307      |
|    ep_rew_mean     | 271      |
| time/              |          |
|    fps             | 762      |
|    iterations      | 158      |
|    time_elapsed    | 1036     |
|    total_timesteps | 790000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 309         |
|    ep_rew_mean          | 273         |
| time/                   |             |
|    fps                  | 763         |
|    iterations           | 159         |
|    time_elapsed         | 1041        |
|    total_timesteps      | 795000      |
| train/                  |             |
|    approx_kl            | 0.003159965 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.86       |
|    explained_variance   | 0.901       |
|    learning_rate        | 5e-05       |
|    loss                 | 50          |
|    n_updates            | 3160        |
|    policy_gradient_loss | -0.000283   |
|    std                  | 0.625       |
|    value_loss           | 95.8        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.055        |
|    crash                | 0.233        |
|    max_step             | 0            |
|    mean_ep_length       | 116          |
|    mean_reward          | 103          |
|    num_episodes         | 5            |
|    out_of_road          | 0.945        |
|    raw_action           | 0.46597445   |
|    route_completion     | 0.408        |
|    success_rate         | 0            |
|    total_cost           | 8.36         |
| time/                   |              |
|    total_timesteps      | 800000       |
| train/                  |              |
|    approx_kl            | 0.0017692477 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.85        |
|    explained_variance   | 0.928        |
|    learning_rate        | 5e-05        |
|    loss                 | 27.1         |
|    n_updates            | 3180         |
|    policy_gradient_loss | 0.000603     |
|    std                  | 0.625        |
|    value_loss           | 80           |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 310      |
|    ep_rew_mean     | 275      |
| time/              |          |
|    fps             | 762      |
|    iterations      | 160      |
|    time_elapsed    | 1048     |
|    total_timesteps | 800000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 308          |
|    ep_rew_mean          | 272          |
| time/                   |              |
|    fps                  | 764          |
|    iterations           | 161          |
|    time_elapsed         | 1053         |
|    total_timesteps      | 805000       |
| train/                  |              |
|    approx_kl            | 0.0031045994 |
|    clip_fraction        | 0.12         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.85        |
|    explained_variance   | 0.942        |
|    learning_rate        | 5e-05        |
|    loss                 | 46.3         |
|    n_updates            | 3200         |
|    policy_gradient_loss | -0.0014      |
|    std                  | 0.624        |
|    value_loss           | 65           |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0568       |
|    crash                | 0.235        |
|    max_step             | 0            |
|    mean_ep_length       | 158          |
|    mean_reward          | 135          |
|    num_episodes         | 5            |
|    out_of_road          | 0.943        |
|    raw_action           | 0.46650156   |
|    route_completion     | 0.41         |
|    success_rate         | 0.2          |
|    total_cost           | 8.57         |
| time/                   |              |
|    total_timesteps      | 810000       |
| train/                  |              |
|    approx_kl            | 0.0031125757 |
|    clip_fraction        | 0.207        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.84        |
|    explained_variance   | 0.931        |
|    learning_rate        | 5e-05        |
|    loss                 | 27.7         |
|    n_updates            | 3220         |
|    policy_gradient_loss | 0.00531      |
|    std                  | 0.622        |
|    value_loss           | 79.4         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 306      |
|    ep_rew_mean     | 273      |
| time/              |          |
|    fps             | 763      |
|    iterations      | 162      |
|    time_elapsed    | 1060     |
|    total_timesteps | 810000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 394          |
|    ep_rew_mean          | 222          |
| time/                   |              |
|    fps                  | 764          |
|    iterations           | 163          |
|    time_elapsed         | 1066         |
|    total_timesteps      | 815000       |
| train/                  |              |
|    approx_kl            | 0.0014031057 |
|    clip_fraction        | 0.152        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.84        |
|    explained_variance   | 0.919        |
|    learning_rate        | 5e-05        |
|    loss                 | 47.3         |
|    n_updates            | 3240         |
|    policy_gradient_loss | 0.000698     |
|    std                  | 0.619        |
|    value_loss           | 94.9         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0634      |
|    crash                | 0.234       |
|    max_step             | 0           |
|    mean_ep_length       | 189         |
|    mean_reward          | 216         |
|    num_episodes         | 5           |
|    out_of_road          | 0.937       |
|    raw_action           | 0.4678248   |
|    route_completion     | 0.414       |
|    success_rate         | 0.6         |
|    total_cost           | 8.66        |
| time/                   |             |
|    total_timesteps      | 820000      |
| train/                  |             |
|    approx_kl            | 0.003750932 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.83       |
|    explained_variance   | 0.865       |
|    learning_rate        | 5e-05       |
|    loss                 | 27.3        |
|    n_updates            | 3260        |
|    policy_gradient_loss | -0.000511   |
|    std                  | 0.617       |
|    value_loss           | 74.8        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 396      |
|    ep_rew_mean     | 225      |
| time/              |          |
|    fps             | 764      |
|    iterations      | 164      |
|    time_elapsed    | 1072     |
|    total_timesteps | 820000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 393          |
|    ep_rew_mean          | 224          |
| time/                   |              |
|    fps                  | 765          |
|    iterations           | 165          |
|    time_elapsed         | 1078         |
|    total_timesteps      | 825000       |
| train/                  |              |
|    approx_kl            | 0.0018388778 |
|    clip_fraction        | 0.0795       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.82        |
|    explained_variance   | 0.702        |
|    learning_rate        | 5e-05        |
|    loss                 | 46.5         |
|    n_updates            | 3280         |
|    policy_gradient_loss | -0.00201     |
|    std                  | 0.615        |
|    value_loss           | 92.5         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0627      |
|    crash                | 0.231       |
|    max_step             | 0           |
|    mean_ep_length       | 138         |
|    mean_reward          | 173         |
|    num_episodes         | 5           |
|    out_of_road          | 0.937       |
|    raw_action           | 0.4680888   |
|    route_completion     | 0.414       |
|    success_rate         | 0           |
|    total_cost           | 8.6         |
| time/                   |             |
|    total_timesteps      | 830000      |
| train/                  |             |
|    approx_kl            | 0.002583946 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.698       |
|    learning_rate        | 5e-05       |
|    loss                 | 37.6        |
|    n_updates            | 3300        |
|    policy_gradient_loss | 0.0003      |
|    std                  | 0.612       |
|    value_loss           | 91.2        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 387      |
|    ep_rew_mean     | 217      |
| time/              |          |
|    fps             | 765      |
|    iterations      | 166      |
|    time_elapsed    | 1084     |
|    total_timesteps | 830000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 379          |
|    ep_rew_mean          | 215          |
| time/                   |              |
|    fps                  | 766          |
|    iterations           | 167          |
|    time_elapsed         | 1089         |
|    total_timesteps      | 835000       |
| train/                  |              |
|    approx_kl            | 0.0065606497 |
|    clip_fraction        | 0.194        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.678        |
|    learning_rate        | 5e-05        |
|    loss                 | 30.9         |
|    n_updates            | 3320         |
|    policy_gradient_loss | 0.00278      |
|    std                  | 0.612        |
|    value_loss           | 102          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0619       |
|    crash                | 0.233        |
|    max_step             | 0            |
|    mean_ep_length       | 101          |
|    mean_reward          | 116          |
|    num_episodes         | 5            |
|    out_of_road          | 0.938        |
|    raw_action           | 0.46831536   |
|    route_completion     | 0.413        |
|    success_rate         | 0            |
|    total_cost           | 8.52         |
| time/                   |              |
|    total_timesteps      | 840000       |
| train/                  |              |
|    approx_kl            | 0.0025514937 |
|    clip_fraction        | 0.168        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.595        |
|    learning_rate        | 5e-05        |
|    loss                 | 54.3         |
|    n_updates            | 3340         |
|    policy_gradient_loss | 0.000308     |
|    std                  | 0.611        |
|    value_loss           | 121          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 283      |
|    ep_rew_mean     | 255      |
| time/              |          |
|    fps             | 766      |
|    iterations      | 168      |
|    time_elapsed    | 1095     |
|    total_timesteps | 840000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 276          |
|    ep_rew_mean          | 252          |
| time/                   |              |
|    fps                  | 767          |
|    iterations           | 169          |
|    time_elapsed         | 1100         |
|    total_timesteps      | 845000       |
| train/                  |              |
|    approx_kl            | 0.0026552654 |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.68         |
|    learning_rate        | 5e-05        |
|    loss                 | 48.5         |
|    n_updates            | 3360         |
|    policy_gradient_loss | -0.000456    |
|    std                  | 0.613        |
|    value_loss           | 105          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0612      |
|    crash                | 0.233       |
|    max_step             | 0           |
|    mean_ep_length       | 118         |
|    mean_reward          | 151         |
|    num_episodes         | 5           |
|    out_of_road          | 0.939       |
|    raw_action           | 0.46816647  |
|    route_completion     | 0.414       |
|    success_rate         | 0           |
|    total_cost           | 8.45        |
| time/                   |             |
|    total_timesteps      | 850000      |
| train/                  |             |
|    approx_kl            | 0.002586177 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.701       |
|    learning_rate        | 5e-05       |
|    loss                 | 53.5        |
|    n_updates            | 3380        |
|    policy_gradient_loss | -0.000281   |
|    std                  | 0.612       |
|    value_loss           | 101         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 268      |
|    ep_rew_mean     | 246      |
| time/              |          |
|    fps             | 767      |
|    iterations      | 170      |
|    time_elapsed    | 1107     |
|    total_timesteps | 850000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 273          |
|    ep_rew_mean          | 250          |
| time/                   |              |
|    fps                  | 768          |
|    iterations           | 171          |
|    time_elapsed         | 1112         |
|    total_timesteps      | 855000       |
| train/                  |              |
|    approx_kl            | 0.0015282301 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.64         |
|    learning_rate        | 5e-05        |
|    loss                 | 68.8         |
|    n_updates            | 3400         |
|    policy_gradient_loss | -0.00116     |
|    std                  | 0.611        |
|    value_loss           | 117          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0628       |
|    crash                | 0.235        |
|    max_step             | 0            |
|    mean_ep_length       | 156          |
|    mean_reward          | 207          |
|    num_episodes         | 5            |
|    out_of_road          | 0.937        |
|    raw_action           | 0.46835357   |
|    route_completion     | 0.416        |
|    success_rate         | 0.2          |
|    total_cost           | 8.45         |
| time/                   |              |
|    total_timesteps      | 860000       |
| train/                  |              |
|    approx_kl            | 0.0032259382 |
|    clip_fraction        | 0.117        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.732        |
|    learning_rate        | 5e-05        |
|    loss                 | 41.2         |
|    n_updates            | 3420         |
|    policy_gradient_loss | -0.00189     |
|    std                  | 0.61         |
|    value_loss           | 84.7         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 274      |
|    ep_rew_mean     | 252      |
| time/              |          |
|    fps             | 768      |
|    iterations      | 172      |
|    time_elapsed    | 1119     |
|    total_timesteps | 860000   |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 258        |
| time/                   |            |
|    fps                  | 769        |
|    iterations           | 173        |
|    time_elapsed         | 1124       |
|    total_timesteps      | 865000     |
| train/                  |            |
|    approx_kl            | 0.13223135 |
|    clip_fraction        | 0.187      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.699      |
|    learning_rate        | 5e-05      |
|    loss                 | 114        |
|    n_updates            | 3440       |
|    policy_gradient_loss | 0.00556    |
|    std                  | 0.608      |
|    value_loss           | 122        |
----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0621       |
|    crash                | 0.237        |
|    max_step             | 0            |
|    mean_ep_length       | 97.6         |
|    mean_reward          | 98.8         |
|    num_episodes         | 5            |
|    out_of_road          | 0.938        |
|    raw_action           | 0.46900705   |
|    route_completion     | 0.415        |
|    success_rate         | 0            |
|    total_cost           | 8.38         |
| time/                   |              |
|    total_timesteps      | 870000       |
| train/                  |              |
|    approx_kl            | 0.0048948023 |
|    clip_fraction        | 0.145        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.656        |
|    learning_rate        | 5e-05        |
|    loss                 | 32.2         |
|    n_updates            | 3460         |
|    policy_gradient_loss | 0.000365     |
|    std                  | 0.609        |
|    value_loss           | 86.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 259      |
| time/              |          |
|    fps             | 769      |
|    iterations      | 174      |
|    time_elapsed    | 1130     |
|    total_timesteps | 870000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 287          |
|    ep_rew_mean          | 260          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 175          |
|    time_elapsed         | 1136         |
|    total_timesteps      | 875000       |
| train/                  |              |
|    approx_kl            | 0.0026456022 |
|    clip_fraction        | 0.168        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.593        |
|    learning_rate        | 5e-05        |
|    loss                 | 56.7         |
|    n_updates            | 3480         |
|    policy_gradient_loss | 0.000773     |
|    std                  | 0.607        |
|    value_loss           | 116          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0614      |
|    crash                | 0.239       |
|    max_step             | 0           |
|    mean_ep_length       | 116         |
|    mean_reward          | 152         |
|    num_episodes         | 5           |
|    out_of_road          | 0.939       |
|    raw_action           | 0.46882692  |
|    route_completion     | 0.416       |
|    success_rate         | 0           |
|    total_cost           | 8.31        |
| time/                   |             |
|    total_timesteps      | 880000      |
| train/                  |             |
|    approx_kl            | 0.004197233 |
|    clip_fraction        | 0.164       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.719       |
|    learning_rate        | 5e-05       |
|    loss                 | 37.7        |
|    n_updates            | 3500        |
|    policy_gradient_loss | -0.0003     |
|    std                  | 0.607       |
|    value_loss           | 90          |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 294      |
|    ep_rew_mean     | 265      |
| time/              |          |
|    fps             | 769      |
|    iterations      | 176      |
|    time_elapsed    | 1143     |
|    total_timesteps | 880000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 297          |
|    ep_rew_mean          | 269          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 177          |
|    time_elapsed         | 1150         |
|    total_timesteps      | 885000       |
| train/                  |              |
|    approx_kl            | 0.0018140789 |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.75         |
|    learning_rate        | 5e-05        |
|    loss                 | 42.1         |
|    n_updates            | 3520         |
|    policy_gradient_loss | -0.00156     |
|    std                  | 0.606        |
|    value_loss           | 93.7         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0607      |
|    crash                | 0.238       |
|    max_step             | 0           |
|    mean_ep_length       | 94.6        |
|    mean_reward          | 110         |
|    num_episodes         | 5           |
|    out_of_road          | 0.939       |
|    raw_action           | 0.46960637  |
|    route_completion     | 0.416       |
|    success_rate         | 0           |
|    total_cost           | 8.23        |
| time/                   |             |
|    total_timesteps      | 890000      |
| train/                  |             |
|    approx_kl            | 0.008883422 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.765       |
|    learning_rate        | 5e-05       |
|    loss                 | 53.2        |
|    n_updates            | 3540        |
|    policy_gradient_loss | 0.00148     |
|    std                  | 0.606       |
|    value_loss           | 81.7        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 298      |
|    ep_rew_mean     | 270      |
| time/              |          |
|    fps             | 768      |
|    iterations      | 178      |
|    time_elapsed    | 1157     |
|    total_timesteps | 890000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 268          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 179          |
|    time_elapsed         | 1163         |
|    total_timesteps      | 895000       |
| train/                  |              |
|    approx_kl            | 0.0028437874 |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.77        |
|    explained_variance   | 0.702        |
|    learning_rate        | 5e-05        |
|    loss                 | 31           |
|    n_updates            | 3560         |
|    policy_gradient_loss | -0.00165     |
|    std                  | 0.604        |
|    value_loss           | 104          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0622      |
|    crash                | 0.236       |
|    max_step             | 0           |
|    mean_ep_length       | 136         |
|    mean_reward          | 146         |
|    num_episodes         | 5           |
|    out_of_road          | 0.938       |
|    raw_action           | 0.470301    |
|    route_completion     | 0.416       |
|    success_rate         | 0.2         |
|    total_cost           | 8.19        |
| time/                   |             |
|    total_timesteps      | 900000      |
| train/                  |             |
|    approx_kl            | 0.007962584 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.673       |
|    learning_rate        | 5e-05       |
|    loss                 | 44          |
|    n_updates            | 3580        |
|    policy_gradient_loss | 0.00158     |
|    std                  | 0.604       |
|    value_loss           | 102         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 296      |
|    ep_rew_mean     | 272      |
| time/              |          |
|    fps             | 768      |
|    iterations      | 180      |
|    time_elapsed    | 1171     |
|    total_timesteps | 900000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 291         |
|    ep_rew_mean          | 261         |
| time/                   |             |
|    fps                  | 768         |
|    iterations           | 181         |
|    time_elapsed         | 1176        |
|    total_timesteps      | 905000      |
| train/                  |             |
|    approx_kl            | 0.015549461 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.689       |
|    learning_rate        | 5e-05       |
|    loss                 | 59.3        |
|    n_updates            | 3600        |
|    policy_gradient_loss | 0.00318     |
|    std                  | 0.603       |
|    value_loss           | 110         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0615       |
|    crash                | 0.233        |
|    max_step             | 0            |
|    mean_ep_length       | 128          |
|    mean_reward          | 116          |
|    num_episodes         | 5            |
|    out_of_road          | 0.938        |
|    raw_action           | 0.47109938   |
|    route_completion     | 0.417        |
|    success_rate         | 0            |
|    total_cost           | 8.29         |
| time/                   |              |
|    total_timesteps      | 910000       |
| train/                  |              |
|    approx_kl            | 0.0077061467 |
|    clip_fraction        | 0.234        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.596        |
|    learning_rate        | 5e-05        |
|    loss                 | 38.6         |
|    n_updates            | 3620         |
|    policy_gradient_loss | 0.00214      |
|    std                  | 0.602        |
|    value_loss           | 108          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 298      |
|    ep_rew_mean     | 272      |
| time/              |          |
|    fps             | 768      |
|    iterations      | 182      |
|    time_elapsed    | 1184     |
|    total_timesteps | 910000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 264          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 183          |
|    time_elapsed         | 1189         |
|    total_timesteps      | 915000       |
| train/                  |              |
|    approx_kl            | 0.0018294345 |
|    clip_fraction        | 0.172        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.724        |
|    learning_rate        | 5e-05        |
|    loss                 | 26.4         |
|    n_updates            | 3640         |
|    policy_gradient_loss | 0.0012       |
|    std                  | 0.6          |
|    value_loss           | 69.2         |
------------------------------------------
-------------------------------------------
| eval/                   |               |
|    arrive_dest          | 0.0609        |
|    crash                | 0.235         |
|    max_step             | 0             |
|    mean_ep_length       | 113           |
|    mean_reward          | 143           |
|    num_episodes         | 5             |
|    out_of_road          | 0.939         |
|    raw_action           | 0.47127813    |
|    route_completion     | 0.417         |
|    success_rate         | 0             |
|    total_cost           | 8.22          |
| time/                   |               |
|    total_timesteps      | 920000        |
| train/                  |               |
|    approx_kl            | 0.00092391326 |
|    clip_fraction        | 0.0949        |
|    clip_range           | 0.1           |
|    entropy_loss         | -1.76         |
|    explained_variance   | 0.665         |
|    learning_rate        | 5e-05         |
|    loss                 | 57            |
|    n_updates            | 3660          |
|    policy_gradient_loss | -0.00176      |
|    std                  | 0.601         |
|    value_loss           | 121           |
-------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 282      |
|    ep_rew_mean     | 259      |
| time/              |          |
|    fps             | 769      |
|    iterations      | 184      |
|    time_elapsed    | 1196     |
|    total_timesteps | 920000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 281          |
|    ep_rew_mean          | 259          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 185          |
|    time_elapsed         | 1201         |
|    total_timesteps      | 925000       |
| train/                  |              |
|    approx_kl            | 0.0031316008 |
|    clip_fraction        | 0.141        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.685        |
|    learning_rate        | 5e-05        |
|    loss                 | 61           |
|    n_updates            | 3680         |
|    policy_gradient_loss | -0.00122     |
|    std                  | 0.6          |
|    value_loss           | 107          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0624       |
|    crash                | 0.234        |
|    max_step             | 0            |
|    mean_ep_length       | 185          |
|    mean_reward          | 220          |
|    num_episodes         | 5            |
|    out_of_road          | 0.938        |
|    raw_action           | 0.4730851    |
|    route_completion     | 0.421        |
|    success_rate         | 0.2          |
|    total_cost           | 8.24         |
| time/                   |              |
|    total_timesteps      | 930000       |
| train/                  |              |
|    approx_kl            | 0.0017661791 |
|    clip_fraction        | 0.16         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.698        |
|    learning_rate        | 5e-05        |
|    loss                 | 43.5         |
|    n_updates            | 3700         |
|    policy_gradient_loss | -0.000223    |
|    std                  | 0.599        |
|    value_loss           | 90.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 276      |
|    ep_rew_mean     | 263      |
| time/              |          |
|    fps             | 769      |
|    iterations      | 186      |
|    time_elapsed    | 1208     |
|    total_timesteps | 930000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 270          |
|    ep_rew_mean          | 258          |
| time/                   |              |
|    fps                  | 769          |
|    iterations           | 187          |
|    time_elapsed         | 1214         |
|    total_timesteps      | 935000       |
| train/                  |              |
|    approx_kl            | 0.0014734366 |
|    clip_fraction        | 0.182        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.688        |
|    learning_rate        | 5e-05        |
|    loss                 | 41           |
|    n_updates            | 3720         |
|    policy_gradient_loss | 0.00338      |
|    std                  | 0.598        |
|    value_loss           | 111          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0617      |
|    crash                | 0.238       |
|    max_step             | 0           |
|    mean_ep_length       | 138         |
|    mean_reward          | 197         |
|    num_episodes         | 5           |
|    out_of_road          | 0.938       |
|    raw_action           | 0.47342178  |
|    route_completion     | 0.422       |
|    success_rate         | 0           |
|    total_cost           | 8.17        |
| time/                   |             |
|    total_timesteps      | 940000      |
| train/                  |             |
