Using cpu device
Logging to runs\ppo_metadrive_10_scenarios\ppo_metadrive_10_scenarios_2025-03-18_18-59-30_e347670b\ppo_metadrive_10_scenarios_1
-----------------------------
| time/              |      |
|    mean_reward          | 153         |
|    num_episodes         | 5           |
|    out_of_road          | 0.988       |
|    raw_action           | 0.47206733  |
|    route_completion     | 0.357       |
|    success_rate         | 0           |
|    total_cost           | 3.47        |
| time/                   |             |
|    total_timesteps      | 830000      |
| train/                  |             |
|    approx_kl            | 0.001142353 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.642       |
|    learning_rate        | 5e-05       |
|    loss                 | 43.1        |
|    n_updates            | 6480        |
|    policy_gradient_loss | -0.000889   |
|    std                  | 0.61        |
|    value_loss           | 83.3        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 263      |
|    ep_rew_mean     | 254      |
| time/              |          |
|    fps             | 896      |
|    iterations      | 325      |
|    time_elapsed    | 928      |
|    total_timesteps | 832000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 263          |
|    ep_rew_mean          | 256          |
| time/                   |              |
|    fps                  | 895          |
|    iterations           | 326          |
|    time_elapsed         | 931          |
|    total_timesteps      | 834560       |
| train/                  |              |
|    approx_kl            | 0.0025505095 |
|    clip_fraction        | 0.147        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.737        |
|    learning_rate        | 5e-05        |
|    loss                 | 40.4         |
|    n_updates            | 6500         |
|    policy_gradient_loss | -0.00131     |
|    std                  | 0.609        |
|    value_loss           | 121          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 263          |
|    ep_rew_mean          | 255          |
| time/                   |              |
|    fps                  | 895          |
|    iterations           | 327          |
|    time_elapsed         | 934          |
|    total_timesteps      | 837120       |
| train/                  |              |
|    approx_kl            | 0.0023684087 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.591        |
|    learning_rate        | 5e-05        |
|    loss                 | 64.1         |
|    n_updates            | 6520         |
|    policy_gradient_loss | -0.00443     |
|    std                  | 0.609        |
|    value_loss           | 137          |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 262        |
|    ep_rew_mean          | 254        |
| time/                   |            |
|    fps                  | 895        |
|    iterations           | 328        |
|    time_elapsed         | 937        |
|    total_timesteps      | 839680     |
| train/                  |            |
|    approx_kl            | 0.02862266 |
|    clip_fraction        | 0.384      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.79      |
|    explained_variance   | 0.746      |
|    learning_rate        | 5e-05      |
|    loss                 | 37.9       |
|    n_updates            | 6540       |
|    policy_gradient_loss | 0.0138     |
|    std                  | 0.607      |
|    value_loss           | 80.8       |
----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0119      |
|    crash                | 0.202       |
|    max_step             | 0           |
|    mean_ep_length       | 131         |
|    mean_reward          | 169         |
|    num_episodes         | 5           |
|    out_of_road          | 0.988       |
|    raw_action           | 0.47204456  |
|    route_completion     | 0.358       |
|    success_rate         | 0           |
|    total_cost           | 3.48        |
| time/                   |             |
|    total_timesteps      | 840000      |
| train/                  |             |
|    approx_kl            | 0.004738107 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.614       |
|    learning_rate        | 5e-05       |
|    loss                 | 50.1        |
|    n_updates            | 6560        |
|    policy_gradient_loss | -0.000417   |
|    std                  | 0.608       |
|    value_loss           | 106         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 265      |
|    ep_rew_mean     | 258      |
| time/              |          |
|    fps             | 894      |
|    iterations      | 329      |
|    time_elapsed    | 941      |
|    total_timesteps | 842240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 268          |
|    ep_rew_mean          | 259          |
| time/                   |              |
|    fps                  | 894          |
|    iterations           | 330          |
|    time_elapsed         | 943          |
|    total_timesteps      | 844800       |
| train/                  |              |
|    approx_kl            | 0.0014699947 |
|    clip_fraction        | 0.161        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.513        |
|    learning_rate        | 5e-05        |
|    loss                 | 52.5         |
|    n_updates            | 6580         |
|    policy_gradient_loss | 0.00129      |
|    std                  | 0.607        |
|    value_loss           | 128          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 271         |
|    ep_rew_mean          | 267         |
| time/                   |             |
|    fps                  | 895         |
|    iterations           | 331         |
|    time_elapsed         | 946         |
|    total_timesteps      | 847360      |
| train/                  |             |
|    approx_kl            | 0.003300079 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.756       |
|    learning_rate        | 5e-05       |
|    loss                 | 37.1        |
|    n_updates            | 6600        |
|    policy_gradient_loss | -0.0019     |
|    std                  | 0.606       |
|    value_loss           | 82.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 270          |
|    ep_rew_mean          | 268          |
| time/                   |              |
|    fps                  | 894          |
|    iterations           | 332          |
|    time_elapsed         | 949          |
|    total_timesteps      | 849920       |
| train/                  |              |
|    approx_kl            | 0.0010288762 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.589        |
|    learning_rate        | 5e-05        |
|    loss                 | 60.8         |
|    n_updates            | 6620         |
|    policy_gradient_loss | -0.000817    |
|    std                  | 0.606        |
|    value_loss           | 134          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0118       |
|    crash                | 0.205        |
|    max_step             | 0            |
|    mean_ep_length       | 124          |
|    mean_reward          | 171          |
|    num_episodes         | 5            |
|    out_of_road          | 0.988        |
|    raw_action           | 0.47224948   |
|    route_completion     | 0.36         |
|    success_rate         | 0            |
|    total_cost           | 3.46         |
| time/                   |              |
|    total_timesteps      | 850000       |
| train/                  |              |
|    approx_kl            | 0.0009886218 |
|    clip_fraction        | 0.12         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.699        |
|    learning_rate        | 5e-05        |
|    loss                 | 49.5         |
|    n_updates            | 6640         |
|    policy_gradient_loss | -0.00166     |
|    std                  | 0.604        |
|    value_loss           | 134          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 277      |
|    ep_rew_mean     | 276      |
| time/              |          |
|    fps             | 893      |
|    iterations      | 333      |
|    time_elapsed    | 954      |
|    total_timesteps | 852480   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 276         |
|    ep_rew_mean          | 276         |
| time/                   |             |
|    fps                  | 893         |
|    iterations           | 334         |
|    time_elapsed         | 957         |
|    total_timesteps      | 855040      |
| train/                  |             |
|    approx_kl            | 0.003483948 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.78       |
|    explained_variance   | 0.736       |
|    learning_rate        | 5e-05       |
|    loss                 | 40.7        |
|    n_updates            | 6660        |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.603       |
|    value_loss           | 80.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 278         |
|    ep_rew_mean          | 274         |
| time/                   |             |
|    fps                  | 893         |
|    iterations           | 335         |
|    time_elapsed         | 959         |
|    total_timesteps      | 857600      |
| train/                  |             |
|    approx_kl            | 0.003345815 |
|    clip_fraction        | 0.0992      |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.628       |
|    learning_rate        | 5e-05       |
|    loss                 | 54.8        |
|    n_updates            | 6680        |
|    policy_gradient_loss | -0.00381    |
|    std                  | 0.602       |
|    value_loss           | 125         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0116       |
|    crash                | 0.205        |
|    max_step             | 0            |
|    mean_ep_length       | 120          |
|    mean_reward          | 155          |
|    num_episodes         | 5            |
|    out_of_road          | 0.988        |
|    raw_action           | 0.47228602   |
|    route_completion     | 0.36         |
|    success_rate         | 0            |
|    total_cost           | 3.45         |
| time/                   |              |
|    total_timesteps      | 860000       |
| train/                  |              |
|    approx_kl            | 0.0029738415 |
|    clip_fraction        | 0.227        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.77        |
|    explained_variance   | 0.662        |
|    learning_rate        | 5e-05        |
|    loss                 | 48.2         |
|    n_updates            | 6700         |
|    policy_gradient_loss | 0.0031       |
|    std                  | 0.6          |
|    value_loss           | 96.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 275      |
|    ep_rew_mean     | 273      |
| time/              |          |
|    fps             | 892      |
|    iterations      | 336      |
|    time_elapsed    | 963      |
|    total_timesteps | 860160   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 276          |
|    ep_rew_mean          | 274          |
| time/                   |              |
|    fps                  | 892          |
|    iterations           | 337          |
|    time_elapsed         | 966          |
|    total_timesteps      | 862720       |
| train/                  |              |
|    approx_kl            | 0.0019480655 |
|    clip_fraction        | 0.15         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.551        |
|    learning_rate        | 5e-05        |
|    loss                 | 50.2         |
|    n_updates            | 6720         |
|    policy_gradient_loss | 0.00135      |
|    std                  | 0.599        |
|    value_loss           | 129          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 273          |
|    ep_rew_mean          | 271          |
| time/                   |              |
|    fps                  | 892          |
|    iterations           | 338          |
|    time_elapsed         | 969          |
|    total_timesteps      | 865280       |
| train/                  |              |
|    approx_kl            | 0.0058084377 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.659        |
|    learning_rate        | 5e-05        |
|    loss                 | 52           |
|    n_updates            | 6740         |
|    policy_gradient_loss | -0.00202     |
|    std                  | 0.599        |
|    value_loss           | 129          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 272          |
|    ep_rew_mean          | 271          |
| time/                   |              |
|    fps                  | 893          |
|    iterations           | 339          |
|    time_elapsed         | 971          |
|    total_timesteps      | 867840       |
| train/                  |              |
|    approx_kl            | 0.0016952824 |
|    clip_fraction        | 0.0991       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.626        |
|    learning_rate        | 5e-05        |
|    loss                 | 59.5         |
|    n_updates            | 6760         |
|    policy_gradient_loss | -0.00241     |
|    std                  | 0.599        |
|    value_loss           | 136          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0115      |
|    crash                | 0.205       |
|    max_step             | 0           |
|    mean_ep_length       | 149         |
|    mean_reward          | 212         |
|    num_episodes         | 5           |
|    out_of_road          | 0.989       |
|    raw_action           | 0.47288352  |
|    route_completion     | 0.363       |
|    success_rate         | 0           |
|    total_cost           | 3.44        |
| time/                   |             |
|    total_timesteps      | 870000      |
| train/                  |             |
|    approx_kl            | 0.006816705 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.76       |
|    explained_variance   | 0.705       |
|    learning_rate        | 5e-05       |
|    loss                 | 60.7        |
|    n_updates            | 6780        |
|    policy_gradient_loss | -0.000706   |
|    std                  | 0.599       |
|    value_loss           | 102         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 272      |
|    ep_rew_mean     | 274      |
| time/              |          |
|    fps             | 892      |
|    iterations      | 340      |
|    time_elapsed    | 975      |
|    total_timesteps | 870400   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 271          |
|    ep_rew_mean          | 272          |
| time/                   |              |
|    fps                  | 891          |
|    iterations           | 341          |
|    time_elapsed         | 978          |
|    total_timesteps      | 872960       |
| train/                  |              |
|    approx_kl            | 0.0038952357 |
|    clip_fraction        | 0.158        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.711        |
|    learning_rate        | 5e-05        |
|    loss                 | 36.3         |
|    n_updates            | 6800         |
|    policy_gradient_loss | -0.000551    |
|    std                  | 0.599        |
|    value_loss           | 101          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 272          |
|    ep_rew_mean          | 274          |
| time/                   |              |
|    fps                  | 892          |
|    iterations           | 342          |
|    time_elapsed         | 981          |
|    total_timesteps      | 875520       |
| train/                  |              |
|    approx_kl            | 0.0010439357 |
|    clip_fraction        | 0.196        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.672        |
|    learning_rate        | 5e-05        |
|    loss                 | 59.4         |
|    n_updates            | 6820         |
|    policy_gradient_loss | 0.000817     |
|    std                  | 0.6          |
|    value_loss           | 121          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 274          |
|    ep_rew_mean          | 277          |
| time/                   |              |
|    fps                  | 892          |
|    iterations           | 343          |
|    time_elapsed         | 984          |
|    total_timesteps      | 878080       |
| train/                  |              |
|    approx_kl            | 0.0017658507 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.687        |
|    learning_rate        | 5e-05        |
|    loss                 | 45.4         |
|    n_updates            | 6840         |
|    policy_gradient_loss | -0.00115     |
|    std                  | 0.601        |
|    value_loss           | 108          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0114       |
|    crash                | 0.214        |
|    max_step             | 0            |
|    mean_ep_length       | 112          |
|    mean_reward          | 144          |
|    num_episodes         | 5            |
|    out_of_road          | 0.989        |
|    raw_action           | 0.47277826   |
|    route_completion     | 0.363        |
|    success_rate         | 0            |
|    total_cost           | 3.41         |
| time/                   |              |
|    total_timesteps      | 880000       |
| train/                  |              |
|    approx_kl            | 0.0009587413 |
|    clip_fraction        | 0.0815       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.727        |
|    learning_rate        | 5e-05        |
|    loss                 | 33.7         |
|    n_updates            | 6860         |
|    policy_gradient_loss | -0.00251     |
|    std                  | 0.601        |
|    value_loss           | 91.2         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 269      |
|    ep_rew_mean     | 273      |
| time/              |          |
|    fps             | 891      |
|    iterations      | 344      |
|    time_elapsed    | 988      |
|    total_timesteps | 880640   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 273          |
|    ep_rew_mean          | 277          |
| time/                   |              |
|    fps                  | 891          |
|    iterations           | 345          |
|    time_elapsed         | 990          |
|    total_timesteps      | 883200       |
| train/                  |              |
|    approx_kl            | 0.0011613941 |
|    clip_fraction        | 0.078        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.727        |
|    learning_rate        | 5e-05        |
|    loss                 | 60.5         |
|    n_updates            | 6880         |
|    policy_gradient_loss | -0.00343     |
|    std                  | 0.599        |
|    value_loss           | 124          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 274         |
|    ep_rew_mean          | 280         |
| time/                   |             |
|    fps                  | 891         |
|    iterations           | 346         |
|    time_elapsed         | 993         |
|    total_timesteps      | 885760      |
| train/                  |             |
|    approx_kl            | 0.001947357 |
|    clip_fraction        | 0.0927      |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.75       |
|    explained_variance   | 0.755       |
|    learning_rate        | 5e-05       |
|    loss                 | 47.3        |
|    n_updates            | 6900        |
|    policy_gradient_loss | -0.00329    |
|    std                  | 0.598       |
|    value_loss           | 95.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 267          |
|    ep_rew_mean          | 273          |
| time/                   |              |
|    fps                  | 891          |
|    iterations           | 347          |
|    time_elapsed         | 996          |
|    total_timesteps      | 888320       |
| train/                  |              |
|    approx_kl            | 0.0012611483 |
|    clip_fraction        | 0.096        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.573        |
|    learning_rate        | 5e-05        |
|    loss                 | 52.9         |
|    n_updates            | 6920         |
|    policy_gradient_loss | -0.00331     |
|    std                  | 0.596        |
|    value_loss           | 150          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0135       |
|    crash                | 0.211        |
|    max_step             | 0            |
|    mean_ep_length       | 162          |
|    mean_reward          | 228          |
|    num_episodes         | 5            |
|    out_of_road          | 0.987        |
|    raw_action           | 0.47236913   |
|    route_completion     | 0.365        |
|    success_rate         | 0.2          |
|    total_cost           | 3.44         |
| time/                   |              |
|    total_timesteps      | 890000       |
| train/                  |              |
|    approx_kl            | 0.0013833238 |
|    clip_fraction        | 0.0881       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.74        |
|    explained_variance   | 0.552        |
|    learning_rate        | 5e-05        |
|    loss                 | 40.6         |
|    n_updates            | 6940         |
|    policy_gradient_loss | -0.00183     |
|    std                  | 0.595        |
|    value_loss           | 145          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 272      |
|    ep_rew_mean     | 278      |
| time/              |          |
|    fps             | 889      |
|    iterations      | 348      |
|    time_elapsed    | 1001     |
|    total_timesteps | 890880   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 268         |
|    ep_rew_mean          | 274         |
| time/                   |             |
|    fps                  | 890         |
|    iterations           | 349         |
|    time_elapsed         | 1003        |
|    total_timesteps      | 893440      |
| train/                  |             |
|    approx_kl            | 0.002656179 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.73        |
|    learning_rate        | 5e-05       |
|    loss                 | 38          |
|    n_updates            | 6960        |
|    policy_gradient_loss | -7.88e-05   |
|    std                  | 0.596       |
|    value_loss           | 95.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 268          |
|    ep_rew_mean          | 271          |
| time/                   |              |
|    fps                  | 890          |
|    iterations           | 350          |
|    time_elapsed         | 1006         |
|    total_timesteps      | 896000       |
| train/                  |              |
|    approx_kl            | 0.0014891863 |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.74        |
|    explained_variance   | 0.604        |
|    learning_rate        | 5e-05        |
|    loss                 | 51.6         |
|    n_updates            | 6980         |
|    policy_gradient_loss | -0.00328     |
|    std                  | 0.595        |
|    value_loss           | 128          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 269         |
|    ep_rew_mean          | 268         |
| time/                   |             |
|    fps                  | 890         |
|    iterations           | 351         |
|    time_elapsed         | 1008        |
|    total_timesteps      | 898560      |
| train/                  |             |
|    approx_kl            | 0.019057812 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.74       |
|    explained_variance   | 0.688       |
|    learning_rate        | 5e-05       |
|    loss                 | 40.5        |
|    n_updates            | 7000        |
|    policy_gradient_loss | 0.00941     |
|    std                  | 0.594       |
|    value_loss           | 93.4        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0133       |
|    crash                | 0.211        |
|    max_step             | 0            |
|    mean_ep_length       | 93.8         |
|    mean_reward          | 110          |
|    num_episodes         | 5            |
|    out_of_road          | 0.987        |
|    raw_action           | 0.4725838    |
|    route_completion     | 0.364        |
|    success_rate         | 0            |
|    total_cost           | 3.42         |
| time/                   |              |
|    total_timesteps      | 900000       |
| train/                  |              |
|    approx_kl            | 0.0016279574 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.73        |
|    explained_variance   | 0.812        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.9         |
|    n_updates            | 7020         |
|    policy_gradient_loss | 0.000118     |
|    std                  | 0.592        |
|    value_loss           | 57.9         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 267      |
|    ep_rew_mean     | 267      |
| time/              |          |
|    fps             | 889      |
|    iterations      | 352      |
|    time_elapsed    | 1012     |
|    total_timesteps | 901120   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 265         |
|    ep_rew_mean          | 263         |
| time/                   |             |
|    fps                  | 889         |
|    iterations           | 353         |
|    time_elapsed         | 1015        |
|    total_timesteps      | 903680      |
| train/                  |             |
|    approx_kl            | 0.001424384 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.563       |
|    learning_rate        | 5e-05       |
|    loss                 | 54.5        |
|    n_updates            | 7040        |
|    policy_gradient_loss | -0.00234    |
|    std                  | 0.592       |
|    value_loss           | 133         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 263          |
|    ep_rew_mean          | 261          |
| time/                   |              |
|    fps                  | 889          |
|    iterations           | 354          |
|    time_elapsed         | 1018         |
|    total_timesteps      | 906240       |
| train/                  |              |
|    approx_kl            | 0.0022853543 |
|    clip_fraction        | 0.0843       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.73        |
|    explained_variance   | 0.634        |
|    learning_rate        | 5e-05        |
|    loss                 | 66.8         |
|    n_updates            | 7060         |
|    policy_gradient_loss | -0.00246     |
|    std                  | 0.592        |
|    value_loss           | 148          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 259          |
|    ep_rew_mean          | 254          |
| time/                   |              |
|    fps                  | 890          |
|    iterations           | 355          |
|    time_elapsed         | 1020         |
|    total_timesteps      | 908800       |
| train/                  |              |
|    approx_kl            | 0.0015183092 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.72        |
|    explained_variance   | 0.693        |
|    learning_rate        | 5e-05        |
|    loss                 | 53.1         |
|    n_updates            | 7080         |
|    policy_gradient_loss | -0.00128     |
|    std                  | 0.589        |
|    value_loss           | 111          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0132       |
|    crash                | 0.215        |
|    max_step             | 0            |
|    mean_ep_length       | 86.6         |
|    mean_reward          | 80.6         |
|    num_episodes         | 5            |
|    out_of_road          | 0.987        |
|    raw_action           | 0.47259757   |
|    route_completion     | 0.363        |
|    success_rate         | 0            |
|    total_cost           | 3.39         |
| time/                   |              |
|    total_timesteps      | 910000       |
| train/                  |              |
|    approx_kl            | 0.0016733643 |
|    clip_fraction        | 0.0944       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.72        |
|    explained_variance   | 0.571        |
|    learning_rate        | 5e-05        |
|    loss                 | 88.6         |
|    n_updates            | 7100         |
|    policy_gradient_loss | -0.00314     |
|    std                  | 0.59         |
|    value_loss           | 153          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 255      |
|    ep_rew_mean     | 252      |
| time/              |          |
|    fps             | 889      |
|    iterations      | 356      |
|    time_elapsed    | 1024     |
|    total_timesteps | 911360   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 260          |
|    ep_rew_mean          | 256          |
| time/                   |              |
|    fps                  | 889          |
|    iterations           | 357          |
|    time_elapsed         | 1027         |
|    total_timesteps      | 913920       |
| train/                  |              |
|    approx_kl            | 0.0013617618 |
|    clip_fraction        | 0.154        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.72        |
|    explained_variance   | 0.654        |
|    learning_rate        | 5e-05        |
|    loss                 | 79           |
|    n_updates            | 7120         |
|    policy_gradient_loss | -0.00167     |
|    std                  | 0.59         |
|    value_loss           | 127          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 261          |
|    ep_rew_mean          | 258          |
| time/                   |              |
|    fps                  | 890          |
|    iterations           | 358          |
|    time_elapsed         | 1029         |
|    total_timesteps      | 916480       |
| train/                  |              |
|    approx_kl            | 0.0009683897 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.72        |
|    explained_variance   | 0.55         |
|    learning_rate        | 5e-05        |
|    loss                 | 43.5         |
|    n_updates            | 7140         |
|    policy_gradient_loss | -0.00126     |
|    std                  | 0.587        |
|    value_loss           | 129          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 267          |
|    ep_rew_mean          | 265          |
| time/                   |              |
|    fps                  | 890          |
|    iterations           | 359          |
|    time_elapsed         | 1031         |
|    total_timesteps      | 919040       |
| train/                  |              |
|    approx_kl            | 0.0016767379 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.71        |
|    explained_variance   | 0.42         |
|    learning_rate        | 5e-05        |
|    loss                 | 63.2         |
|    n_updates            | 7160         |
|    policy_gradient_loss | -0.00333     |
|    std                  | 0.587        |
|    value_loss           | 143          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.013        |
|    crash                | 0.217        |
|    max_step             | 0            |
|    mean_ep_length       | 101          |
|    mean_reward          | 117          |
|    num_episodes         | 5            |
|    out_of_road          | 0.987        |
|    raw_action           | 0.47284862   |
|    route_completion     | 0.363        |
|    success_rate         | 0            |
|    total_cost           | 3.36         |
| time/                   |              |
|    total_timesteps      | 920000       |
| train/                  |              |
|    approx_kl            | 0.0039198785 |
|    clip_fraction        | 0.275        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.71        |
|    explained_variance   | 0.67         |
|    learning_rate        | 5e-05        |
|    loss                 | 28.3         |
|    n_updates            | 7180         |
|    policy_gradient_loss | 0.00893      |
|    std                  | 0.588        |
|    value_loss           | 70.1         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 264      |
|    ep_rew_mean     | 264      |
| time/              |          |
|    fps             | 890      |
|    iterations      | 360      |
|    time_elapsed    | 1035     |
|    total_timesteps | 921600   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 262         |
|    ep_rew_mean          | 260         |
| time/                   |             |
|    fps                  | 890         |
|    iterations           | 361         |
|    time_elapsed         | 1037        |
|    total_timesteps      | 924160      |
| train/                  |             |
|    approx_kl            | 0.009237131 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.71       |
|    explained_variance   | 0.54        |
|    learning_rate        | 5e-05       |
|    loss                 | 69.5        |
|    n_updates            | 7200        |
|    policy_gradient_loss | -0.00139    |
|    std                  | 0.588       |
|    value_loss           | 145         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 259          |
|    ep_rew_mean          | 260          |
| time/                   |              |
|    fps                  | 890          |
|    iterations           | 362          |
|    time_elapsed         | 1040         |
|    total_timesteps      | 926720       |
| train/                  |              |
|    approx_kl            | 0.0020170223 |
|    clip_fraction        | 0.0824       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.71        |
|    explained_variance   | 0.608        |
|    learning_rate        | 5e-05        |
|    loss                 | 42.6         |
|    n_updates            | 7220         |
|    policy_gradient_loss | -0.00136     |
|    std                  | 0.587        |
|    value_loss           | 112          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 255         |
|    ep_rew_mean          | 257         |
| time/                   |             |
|    fps                  | 890         |
|    iterations           | 363         |
|    time_elapsed         | 1043        |
|    total_timesteps      | 929280      |
| train/                  |             |
|    approx_kl            | 0.002386324 |
|    clip_fraction        | 0.0996      |
