Using cpu device
Logging to runs\ppo_metadrive_500_scenarios\ppo_metadrive_500_scenarios_2025-03-19_14-27-44_7a2b10a5\ppo_metadrive_500_scenarios_1
---------------------------------
| rollout/           |          |
|    value_loss           | 51.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 182         |
|    ep_rew_mean          | 207         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 323         |
|    time_elapsed         | 1928        |
|    total_timesteps      | 826880      |
| train/                  |             |
|    approx_kl            | 0.010898802 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.776       |
|    learning_rate        | 5e-05       |
|    loss                 | 18.7        |
|    n_updates            | 6440        |
|    policy_gradient_loss | 0.000462    |
|    std                  | 0.533       |
|    value_loss           | 39.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 184          |
|    ep_rew_mean          | 206          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 324          |
|    time_elapsed         | 1932         |
|    total_timesteps      | 829440       |
| train/                  |              |
|    approx_kl            | 0.0019538088 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.712        |
|    learning_rate        | 5e-05        |
|    loss                 | 27.3         |
|    n_updates            | 6460         |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.533        |
|    value_loss           | 49.6         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.111       |
|    crash                | 0.248       |
|    max_step             | 0           |
|    mean_ep_length       | 89          |
|    mean_reward          | 95.8        |
|    num_episodes         | 5           |
|    out_of_road          | 0.894       |
|    raw_action           | 0.5859105   |
|    route_completion     | 0.44        |
|    success_rate         | 0.1         |
|    total_cost           | 6.51        |
| time/                   |             |
|    total_timesteps      | 830000      |
| train/                  |             |
|    approx_kl            | 0.009334644 |
|    arrive_dest          | 0.118       |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.1         |
|    crash                | 0.292       |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.809       |
|    learning_rate        | 5e-05       |
|    loss                 | 12.5        |
|    max_step             | 0           |
|    n_updates            | 6480        |
|    out_of_road          | 0.882       |
|    policy_gradient_loss | 0.00288     |
|    route_completion     | 0.44        |
|    std                  | 0.534       |
|    total_cost           | 15.8        |
|    value_loss           | 37.9        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 184      |
|    ep_rew_mean     | 206      |
| time/              |          |
|    fps             | 428      |
|    iterations      | 325      |
|    time_elapsed    | 1939     |
|    total_timesteps | 832000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 182          |
|    ep_rew_mean          | 201          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 326          |
|    time_elapsed         | 1943         |
|    total_timesteps      | 834560       |
| train/                  |              |
|    approx_kl            | 0.0013538825 |
|    clip_fraction        | 0.149        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.43        |
|    explained_variance   | 0.717        |
|    learning_rate        | 5e-05        |
|    loss                 | 33.4         |
|    n_updates            | 6500         |
|    policy_gradient_loss | -0.00033     |
|    std                  | 0.532        |
|    value_loss           | 56.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 183          |
|    ep_rew_mean          | 203          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 327          |
|    time_elapsed         | 1947         |
|    total_timesteps      | 837120       |
| train/                  |              |
|    approx_kl            | 0.0017210081 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.872        |
|    learning_rate        | 5e-05        |
|    loss                 | 14.4         |
|    n_updates            | 6520         |
|    policy_gradient_loss | -0.00312     |
|    std                  | 0.533        |
|    value_loss           | 27.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 185          |
|    ep_rew_mean          | 206          |
| time/                   |              |
|    fps                  | 430          |
|    iterations           | 328          |
|    time_elapsed         | 1951         |
|    total_timesteps      | 839680       |
| train/                  |              |
|    approx_kl            | 0.0018198716 |
|    clip_fraction        | 0.176        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.829        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.5         |
|    n_updates            | 6540         |
|    policy_gradient_loss | 0.000905     |
|    std                  | 0.531        |
|    value_loss           | 49.6         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.112        |
|    crash                | 0.25         |
|    max_step             | 0            |
|    mean_ep_length       | 139          |
|    mean_reward          | 201          |
|    num_episodes         | 5            |
|    out_of_road          | 0.893        |
|    raw_action           | 0.58499837   |
|    route_completion     | 0.442        |
|    success_rate         | 0.1          |
|    total_cost           | 6.45         |
| time/                   |              |
|    total_timesteps      | 840000       |
| train/                  |              |
|    approx_kl            | 0.0021969208 |
|    arrive_dest          | 0.117        |
|    clip_fraction        | 0.199        |
|    clip_range           | 0.1          |
|    crash                | 0.29         |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.817        |
|    learning_rate        | 5e-05        |
|    loss                 | 20.3         |
|    max_step             | 0            |
|    n_updates            | 6560         |
|    out_of_road          | 0.883        |
|    policy_gradient_loss | 0.000585     |
|    route_completion     | 0.441        |
|    std                  | 0.53         |
|    total_cost           | 15.6         |
|    value_loss           | 39.4         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 180      |
|    ep_rew_mean     | 200      |
| time/              |          |
|    fps             | 428      |
|    iterations      | 329      |
|    time_elapsed    | 1963     |
|    total_timesteps | 842240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 180          |
|    ep_rew_mean          | 200          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 330          |
|    time_elapsed         | 1972         |
|    total_timesteps      | 844800       |
| train/                  |              |
|    approx_kl            | 0.0026215124 |
|    clip_fraction        | 0.129        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.727        |
|    learning_rate        | 5e-05        |
|    loss                 | 18.4         |
|    n_updates            | 6580         |
|    policy_gradient_loss | -0.00137     |
|    std                  | 0.531        |
|    value_loss           | 49.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 180          |
|    ep_rew_mean          | 203          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 331          |
|    time_elapsed         | 1976         |
|    total_timesteps      | 847360       |
| train/                  |              |
|    approx_kl            | 0.0012450733 |
|    clip_fraction        | 0.206        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.799        |
|    learning_rate        | 5e-05        |
|    loss                 | 20.7         |
|    n_updates            | 6600         |
|    policy_gradient_loss | 0.0024       |
|    std                  | 0.531        |
|    value_loss           | 43.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 180          |
|    ep_rew_mean          | 203          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 332          |
|    time_elapsed         | 1981         |
|    total_timesteps      | 849920       |
| train/                  |              |
|    approx_kl            | 0.0027417906 |
|    clip_fraction        | 0.188        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.828        |
|    learning_rate        | 5e-05        |
|    loss                 | 14.4         |
|    n_updates            | 6620         |
|    policy_gradient_loss | 0.000272     |
|    std                  | 0.53         |
|    value_loss           | 31           |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.115       |
|    crash                | 0.247       |
|    max_step             | 0           |
|    mean_ep_length       | 150         |
|    mean_reward          | 219         |
|    num_episodes         | 5           |
|    out_of_road          | 0.889       |
|    raw_action           | 0.5842834   |
|    route_completion     | 0.443       |
|    success_rate         | 0.2         |
|    total_cost           | 6.4         |
| time/                   |             |
|    total_timesteps      | 850000      |
| train/                  |             |
|    approx_kl            | 0.002572324 |
|    arrive_dest          | 0.115       |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.1         |
|    crash                | 0.292       |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.84        |
|    learning_rate        | 5e-05       |
|    loss                 | 17.4        |
|    max_step             | 0           |
|    n_updates            | 6640        |
|    out_of_road          | 0.885       |
|    policy_gradient_loss | 0.00377     |
|    route_completion     | 0.443       |
|    std                  | 0.53        |
|    total_cost           | 15.5        |
|    value_loss           | 36.6        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 181      |
|    ep_rew_mean     | 207      |
| time/              |          |
|    fps             | 428      |
|    iterations      | 333      |
|    time_elapsed    | 1990     |
|    total_timesteps | 852480   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | 197         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 334         |
|    time_elapsed         | 1995        |
|    total_timesteps      | 855040      |
| train/                  |             |
|    approx_kl            | 0.002284179 |
|    clip_fraction        | 0.0827      |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.4        |
|    explained_variance   | 0.775       |
|    learning_rate        | 5e-05       |
|    loss                 | 22.3        |
|    n_updates            | 6660        |
|    policy_gradient_loss | -0.00323    |
|    std                  | 0.528       |
|    value_loss           | 45.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | 198          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 335          |
|    time_elapsed         | 1998         |
|    total_timesteps      | 857600       |
| train/                  |              |
|    approx_kl            | 0.0026940736 |
|    clip_fraction        | 0.194        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.4         |
|    explained_variance   | 0.825        |
|    learning_rate        | 5e-05        |
|    loss                 | 16           |
|    n_updates            | 6680         |
|    policy_gradient_loss | 0.000928     |
|    std                  | 0.528        |
|    value_loss           | 39.5         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.116        |
|    crash                | 0.249        |
|    max_step             | 0            |
|    mean_ep_length       | 124          |
|    mean_reward          | 184          |
|    num_episodes         | 5            |
|    out_of_road          | 0.888        |
|    raw_action           | 0.5829022    |
|    route_completion     | 0.444        |
|    success_rate         | 0.1          |
|    total_cost           | 6.34         |
| time/                   |              |
|    total_timesteps      | 860000       |
| train/                  |              |
|    approx_kl            | 0.0043477467 |
|    arrive_dest          | 0.114        |
|    clip_fraction        | 0.12         |
|    clip_range           | 0.1          |
|    crash                | 0.291        |
|    entropy_loss         | -1.39        |
|    explained_variance   | 0.82         |
|    learning_rate        | 5e-05        |
|    loss                 | 17.5         |
|    max_step             | 0            |
|    n_updates            | 6700         |
|    out_of_road          | 0.886        |
|    policy_gradient_loss | -0.00182     |
|    route_completion     | 0.443        |
|    std                  | 0.527        |
|    total_cost           | 15.3         |
|    value_loss           | 37.3         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 174      |
|    ep_rew_mean     | 192      |
| time/              |          |
|    fps             | 428      |
|    iterations      | 336      |
|    time_elapsed    | 2008     |
|    total_timesteps | 860160   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 174         |
|    ep_rew_mean          | 195         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 337         |
|    time_elapsed         | 2012        |
|    total_timesteps      | 862720      |
| train/                  |             |
|    approx_kl            | 0.001744619 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.39       |
|    explained_variance   | 0.766       |
|    learning_rate        | 5e-05       |
|    loss                 | 22.8        |
|    n_updates            | 6720        |
|    policy_gradient_loss | -0.00397    |
|    std                  | 0.526       |
|    value_loss           | 40.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 178          |
|    ep_rew_mean          | 199          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 338          |
|    time_elapsed         | 2016         |
|    total_timesteps      | 865280       |
| train/                  |              |
|    approx_kl            | 0.0010670209 |
|    clip_fraction        | 0.091        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.39        |
|    explained_variance   | 0.785        |
|    learning_rate        | 5e-05        |
|    loss                 | 14.1         |
|    n_updates            | 6740         |
|    policy_gradient_loss | -0.00222     |
|    std                  | 0.525        |
|    value_loss           | 34           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 176          |
|    ep_rew_mean          | 194          |
| time/                   |              |
|    fps                  | 429          |
|    iterations           | 339          |
|    time_elapsed         | 2020         |
|    total_timesteps      | 867840       |
| train/                  |              |
|    approx_kl            | 0.0055731926 |
|    clip_fraction        | 0.149        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.38        |
|    explained_variance   | 0.749        |
|    learning_rate        | 5e-05        |
|    loss                 | 26.6         |
|    n_updates            | 6760         |
|    policy_gradient_loss | -0.00113     |
|    std                  | 0.525        |
|    value_loss           | 50.2         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.12         |
|    crash                | 0.246        |
|    max_step             | 0            |
|    mean_ep_length       | 145          |
|    mean_reward          | 238          |
|    num_episodes         | 5            |
|    out_of_road          | 0.885        |
|    raw_action           | 0.5818465    |
|    route_completion     | 0.447        |
|    success_rate         | 0.3          |
|    total_cost           | 6.27         |
| time/                   |              |
|    total_timesteps      | 870000       |
| train/                  |              |
|    approx_kl            | 0.0033983015 |
|    arrive_dest          | 0.115        |
|    clip_fraction        | 0.214        |
|    clip_range           | 0.1          |
|    crash                | 0.292        |
|    entropy_loss         | -1.38        |
|    explained_variance   | 0.833        |
|    learning_rate        | 5e-05        |
|    loss                 | 17.8         |
|    max_step             | 0            |
|    n_updates            | 6780         |
|    out_of_road          | 0.885        |
|    policy_gradient_loss | -0.000164    |
|    route_completion     | 0.444        |
|    std                  | 0.526        |
|    total_cost           | 15.1         |
|    value_loss           | 35.3         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 172      |
|    ep_rew_mean     | 188      |
| time/              |          |
|    fps             | 427      |
|    iterations      | 340      |
|    time_elapsed    | 2033     |
|    total_timesteps | 870400   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 200         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 341         |
|    time_elapsed         | 2037        |
|    total_timesteps      | 872960      |
| train/                  |             |
|    approx_kl            | 0.004856254 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.38       |
|    explained_variance   | 0.779       |
|    learning_rate        | 5e-05       |
|    loss                 | 26.6        |
|    n_updates            | 6800        |
|    policy_gradient_loss | -0.000863   |
|    std                  | 0.525       |
|    value_loss           | 49          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 201         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 342         |
|    time_elapsed         | 2041        |
|    total_timesteps      | 875520      |
| train/                  |             |
|    approx_kl            | 0.002777483 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.38       |
|    explained_variance   | 0.778       |
|    learning_rate        | 5e-05       |
|    loss                 | 18.5        |
|    n_updates            | 6820        |
|    policy_gradient_loss | -0.000329   |
|    std                  | 0.524       |
|    value_loss           | 41.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | 203         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 343         |
|    time_elapsed         | 2050        |
|    total_timesteps      | 878080      |
| train/                  |             |
|    approx_kl            | 0.001790079 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.818       |
|    learning_rate        | 5e-05       |
|    loss                 | 16.1        |
|    n_updates            | 6840        |
|    policy_gradient_loss | 0.00403     |
|    std                  | 0.524       |
|    value_loss           | 36.8        |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.118       |
|    crash                | 0.248       |
|    max_step             | 0           |
|    mean_ep_length       | 84.8        |
|    mean_reward          | 87.5        |
|    num_episodes         | 5           |
|    out_of_road          | 0.886       |
|    raw_action           | 0.5808511   |
|    route_completion     | 0.445       |
|    success_rate         | 0.2         |
|    total_cost           | 6.21        |
| time/                   |             |
|    total_timesteps      | 880000      |
| train/                  |             |
|    approx_kl            | 0.004577207 |
|    arrive_dest          | 0.118       |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.1         |
|    crash                | 0.289       |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.827       |
|    learning_rate        | 5e-05       |
|    loss                 | 14.2        |
|    max_step             | 0           |
|    n_updates            | 6860        |
|    out_of_road          | 0.882       |
|    policy_gradient_loss | 0.00114     |
|    route_completion     | 0.447       |
|    std                  | 0.524       |
|    total_cost           | 15          |
|    value_loss           | 35          |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 175      |
|    ep_rew_mean     | 198      |
| time/              |          |
|    fps             | 427      |
|    iterations      | 344      |
|    time_elapsed    | 2061     |
|    total_timesteps | 880640   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 177          |
|    ep_rew_mean          | 200          |
| time/                   |              |
|    fps                  | 427          |
|    iterations           | 345          |
|    time_elapsed         | 2065         |
|    total_timesteps      | 883200       |
| train/                  |              |
|    approx_kl            | 0.0017200187 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.37        |
|    explained_variance   | 0.714        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.4         |
|    n_updates            | 6880         |
|    policy_gradient_loss | -0.00353     |
|    std                  | 0.522        |
|    value_loss           | 49.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 181          |
|    ep_rew_mean          | 205          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 346          |
|    time_elapsed         | 2068         |
|    total_timesteps      | 885760       |
| train/                  |              |
|    approx_kl            | 0.0023684031 |
|    clip_fraction        | 0.307        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.37        |
|    explained_variance   | 0.818        |
|    learning_rate        | 5e-05        |
|    loss                 | 17.4         |
|    n_updates            | 6900         |
|    policy_gradient_loss | 0.00812      |
|    std                  | 0.523        |
|    value_loss           | 33.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 184          |
|    ep_rew_mean          | 209          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 347          |
|    time_elapsed         | 2072         |
|    total_timesteps      | 888320       |
| train/                  |              |
|    approx_kl            | 0.0028498033 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.37        |
|    explained_variance   | 0.792        |
|    learning_rate        | 5e-05        |
|    loss                 | 24.1         |
|    n_updates            | 6920         |
|    policy_gradient_loss | -0.00306     |
|    std                  | 0.522        |
|    value_loss           | 40.8         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.117        |
|    crash                | 0.247        |
|    max_step             | 0            |
|    mean_ep_length       | 153          |
|    mean_reward          | 206          |
|    num_episodes         | 5            |
|    out_of_road          | 0.888        |
|    raw_action           | 0.57964575   |
|    route_completion     | 0.446        |
|    success_rate         | 0.1          |
|    total_cost           | 6.19         |
| time/                   |              |
|    total_timesteps      | 890000       |
| train/                  |              |
|    approx_kl            | 0.0024958712 |
|    arrive_dest          | 0.119        |
|    clip_fraction        | 0.204        |
|    clip_range           | 0.1          |
|    crash                | 0.285        |
|    entropy_loss         | -1.36        |
|    explained_variance   | 0.816        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.53         |
|    max_step             | 0            |
|    n_updates            | 6940         |
|    out_of_road          | 0.881        |
|    policy_gradient_loss | 0.000716     |
|    route_completion     | 0.448        |
|    std                  | 0.521        |
|    total_cost           | 14.9         |
|    value_loss           | 25.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 185      |
|    ep_rew_mean     | 207      |
| time/              |          |
|    fps             | 427      |
|    iterations      | 348      |
|    time_elapsed    | 2082     |
|    total_timesteps | 890880   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 182         |
|    ep_rew_mean          | 202         |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 349         |
|    time_elapsed         | 2086        |
|    total_timesteps      | 893440      |
| train/                  |             |
|    approx_kl            | 0.008670519 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.36       |
|    explained_variance   | 0.725       |
|    learning_rate        | 5e-05       |
|    loss                 | 20.7        |
|    n_updates            | 6960        |
|    policy_gradient_loss | -0.000956   |
|    std                  | 0.521       |
|    value_loss           | 43.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 190          |
|    ep_rew_mean          | 209          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 350          |
|    time_elapsed         | 2089         |
|    total_timesteps      | 896000       |
| train/                  |              |
|    approx_kl            | 0.0036302456 |
|    clip_fraction        | 0.145        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.36        |
|    explained_variance   | 0.816        |
|    learning_rate        | 5e-05        |
|    loss                 | 16.1         |
|    n_updates            | 6980         |
|    policy_gradient_loss | -0.00262     |
|    std                  | 0.521        |
|    value_loss           | 47.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | 212         |
| time/                   |             |
|    fps                  | 429         |
|    iterations           | 351         |
|    time_elapsed         | 2093        |
|    total_timesteps      | 898560      |
| train/                  |             |
|    approx_kl            | 0.033601485 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.8         |
|    learning_rate        | 5e-05       |
|    loss                 | 14.5        |
|    n_updates            | 7000        |
|    policy_gradient_loss | -0.00137    |
|    std                  | 0.52        |
|    value_loss           | 35          |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.118       |
|    crash                | 0.249       |
|    max_step             | 0           |
|    mean_ep_length       | 145         |
|    mean_reward          | 189         |
|    num_episodes         | 5           |
|    out_of_road          | 0.887       |
|    raw_action           | 0.57870716  |
|    route_completion     | 0.446       |
|    success_rate         | 0.1         |
|    total_cost           | 6.19        |
| time/                   |             |
|    total_timesteps      | 900000      |
| train/                  |             |
|    approx_kl            | 0.002237729 |
|    arrive_dest          | 0.118       |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.1         |
|    crash                | 0.284       |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.809       |
|    learning_rate        | 5e-05       |
|    loss                 | 12.4        |
|    max_step             | 0           |
|    n_updates            | 7020        |
|    out_of_road          | 0.882       |
|    policy_gradient_loss | -0.00183    |
|    route_completion     | 0.447       |
|    std                  | 0.52        |
|    total_cost           | 14.7        |
|    value_loss           | 36.3        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 188      |
|    ep_rew_mean     | 206      |
| time/              |          |
|    fps             | 428      |
|    iterations      | 352      |
|    time_elapsed    | 2102     |
|    total_timesteps | 901120   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 190         |
|    ep_rew_mean          | 209         |
| time/                   |             |
|    fps                  | 429         |
|    iterations           | 353         |
|    time_elapsed         | 2106        |
|    total_timesteps      | 903680      |
| train/                  |             |
|    approx_kl            | 0.002717281 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.787       |
|    learning_rate        | 5e-05       |
|    loss                 | 25.6        |
|    n_updates            | 7040        |
|    policy_gradient_loss | -0.000284   |
|    std                  | 0.519       |
|    value_loss           | 41.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 190         |
|    ep_rew_mean          | 206         |
| time/                   |             |
|    fps                  | 429         |
|    iterations           | 354         |
|    time_elapsed         | 2110        |
|    total_timesteps      | 906240      |
| train/                  |             |
|    approx_kl            | 0.008828735 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.81        |
|    learning_rate        | 5e-05       |
|    loss                 | 15          |
|    n_updates            | 7060        |
|    policy_gradient_loss | 0.000331    |
|    std                  | 0.517       |
|    value_loss           | 40.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 189          |
|    ep_rew_mean          | 209          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 355          |
|    time_elapsed         | 2118         |
|    total_timesteps      | 908800       |
| train/                  |              |
|    approx_kl            | 0.0016129169 |
|    clip_fraction        | 0.264        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.34        |
|    explained_variance   | 0.86         |
|    learning_rate        | 5e-05        |
|    loss                 | 13.1         |
|    n_updates            | 7080         |
|    policy_gradient_loss | 0.00606      |
|    std                  | 0.517        |
|    value_loss           | 29.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.119        |
|    crash                | 0.248        |
|    max_step             | 0            |
|    mean_ep_length       | 123          |
|    mean_reward          | 171          |
|    num_episodes         | 5            |
|    out_of_road          | 0.886        |
|    raw_action           | 0.57855415   |
|    route_completion     | 0.446        |
|    success_rate         | 0.2          |
|    total_cost           | 6.13         |
| time/                   |              |
|    total_timesteps      | 910000       |
| train/                  |              |
|    approx_kl            | 0.0023634452 |
|    arrive_dest          | 0.119        |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.1          |
|    crash                | 0.286        |
|    entropy_loss         | -1.34        |
|    explained_variance   | 0.769        |
|    learning_rate        | 5e-05        |
|    loss                 | 17.8         |
|    max_step             | 0            |
|    n_updates            | 7100         |
|    out_of_road          | 0.881        |
|    policy_gradient_loss | -0.00454     |
|    route_completion     | 0.446        |
|    std                  | 0.515        |
|    total_cost           | 14.6         |
|    value_loss           | 41.7         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 189      |
|    ep_rew_mean     | 205      |
| time/              |          |
|    fps             | 428      |
|    iterations      | 356      |
|    time_elapsed    | 2127     |
|    total_timesteps | 911360   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 184          |
|    ep_rew_mean          | 204          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 357          |
|    time_elapsed         | 2131         |
|    total_timesteps      | 913920       |
| train/                  |              |
|    approx_kl            | 0.0040783426 |
|    clip_fraction        | 0.119        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.33        |
|    explained_variance   | 0.813        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.6         |
|    n_updates            | 7120         |
|    policy_gradient_loss | -0.00138     |
|    std                  | 0.515        |
|    value_loss           | 45.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 178          |
|    ep_rew_mean          | 200          |
| time/                   |              |
|    fps                  | 428          |
|    iterations           | 358          |
|    time_elapsed         | 2138         |
|    total_timesteps      | 916480       |
| train/                  |              |
|    approx_kl            | 0.0071222605 |
|    clip_fraction        | 0.236        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.33        |
|    explained_variance   | 0.882        |
|    learning_rate        | 5e-05        |
|    loss                 | 18.6         |
|    n_updates            | 7140         |
|    policy_gradient_loss | 0.00433      |
|    std                  | 0.513        |
|    value_loss           | 34.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
