Using cpu device
Loading checkpoint from C:\Users\Colton\Documents\GitHub\cs260r-assignment-2025winter\mini_project\runs\ppo_metadrive_new_reward_5000\ppo_metadrive_new_reward_5000_2025-03-20_09-12-37_679e3d6f\models\rl_model_1300000_steps.zip!
Logging to runs\ppo_metadrive_new_reward_5000\ppo_metadrive_new_reward_5000_2025-03-20_10-44-32_97412f1e\ppo_metadrive_new_reward_5000_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 312          |
| time/                   |              |
|    fps                  | 419          |
|    iterations           | 91           |
|    time_elapsed         | 1109         |
|    total_timesteps      | 465920       |
| train/                  |              |
|    approx_kl            | 0.0024885207 |
|    clip_fraction        | 0.171        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.704        |
|    learning_rate        | 5e-05        |
|    loss                 | 60.3         |
|    n_updates            | 1800         |
|    policy_gradient_loss | 0.000253     |
|    std                  | 0.617        |
|    value_loss           | 200          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.277        |
|    crash                | 0.234        |
|    max_step             | 0            |
|    mean_ep_length       | 245          |
|    mean_reward          | 310          |
|    num_episodes         | 5            |
|    out_of_road          | 0.723        |
|    raw_action           | 0.4689677    |
|    route_completion     | 0.616        |
|    success_rate         | 0.4          |
|    total_cost           | 14.1         |
| time/                   |              |
|    total_timesteps      | 470000       |
| train/                  |              |
|    approx_kl            | 0.0028213665 |
|    arrive_dest          | 0.17         |
|    clip_fraction        | 0.303        |
|    clip_range           | 0.1          |
|    crash                | 0.272        |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.836        |
|    learning_rate        | 5e-05        |
|    loss                 | 48.4         |
|    max_step             | 0            |
|    n_updates            | 1820         |
|    out_of_road          | 0.83         |
|    policy_gradient_loss | 0.00822      |
|    route_completion     | 0.524        |
|    std                  | 0.616        |
|    total_cost           | 9.87         |
|    value_loss           | 125          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 343      |
|    ep_rew_mean     | 312      |
| time/              |          |
|    fps             | 419      |
|    iterations      | 92       |
|    time_elapsed    | 1123     |
|    total_timesteps | 471040   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 357         |
|    ep_rew_mean          | 319         |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 93          |
|    time_elapsed         | 1132        |
|    total_timesteps      | 476160      |
| train/                  |             |
|    approx_kl            | 0.002065826 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.83        |
|    learning_rate        | 5e-05       |
|    loss                 | 46.3        |
|    n_updates            | 1840        |
|    policy_gradient_loss | 0.00606     |
|    std                  | 0.615       |
|    value_loss           | 107         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.271        |
|    crash                | 0.229        |
|    max_step             | 0            |
|    mean_ep_length       | 146          |
|    mean_reward          | 207          |
|    num_episodes         | 5            |
|    out_of_road          | 0.729        |
|    raw_action           | 0.46868563   |
|    route_completion     | 0.613        |
|    success_rate         | 0.2          |
|    total_cost           | 13.8         |
| time/                   |              |
|    total_timesteps      | 480000       |
| train/                  |              |
|    approx_kl            | 0.0038056772 |
|    arrive_dest          | 0.175        |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    crash                | 0.271        |
|    entropy_loss         | -1.77        |
|    explained_variance   | 0.78         |
|    learning_rate        | 5e-05        |
|    loss                 | 99.3         |
|    max_step             | 0            |
|    n_updates            | 1860         |
|    out_of_road          | 0.825        |
|    policy_gradient_loss | -0.00104     |
|    route_completion     | 0.528        |
|    std                  | 0.615        |
|    total_cost           | 10.4         |
|    value_loss           | 172          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 353      |
|    ep_rew_mean     | 317      |
| time/              |          |
|    fps             | 417      |
|    iterations      | 94       |
|    time_elapsed    | 1153     |
|    total_timesteps | 481280   |
---------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 366           |
|    ep_rew_mean          | 323           |
| time/                   |               |
|    fps                  | 418           |
|    iterations           | 95            |
|    time_elapsed         | 1161          |
|    total_timesteps      | 486400        |
| train/                  |               |
|    approx_kl            | 0.00094787375 |
|    clip_fraction        | 0.129         |
|    clip_range           | 0.1           |
|    entropy_loss         | -1.77         |
|    explained_variance   | 0.746         |
|    learning_rate        | 5e-05         |
|    loss                 | 104           |
|    n_updates            | 1880          |
|    policy_gradient_loss | 0.000245      |
|    std                  | 0.615         |
|    value_loss           | 210           |
-------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.278        |
|    crash                | 0.224        |
|    max_step             | 0            |
|    mean_ep_length       | 308          |
|    mean_reward          | 349          |
|    num_episodes         | 5            |
|    out_of_road          | 0.722        |
|    raw_action           | 0.4676172    |
|    route_completion     | 0.619        |
|    success_rate         | 0.4          |
|    total_cost           | 14.4         |
| time/                   |              |
|    total_timesteps      | 490000       |
| train/                  |              |
|    approx_kl            | 0.0019659437 |
|    arrive_dest          | 0.176        |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.1          |
|    crash                | 0.265        |
|    entropy_loss         | -1.77        |
|    explained_variance   | 0.839        |
|    learning_rate        | 5e-05        |
|    loss                 | 83.6         |
|    max_step             | 0            |
|    n_updates            | 1900         |
|    out_of_road          | 0.824        |
|    policy_gradient_loss | -0.00107     |
|    route_completion     | 0.529        |
|    std                  | 0.615        |
|    total_cost           | 11           |
|    value_loss           | 160          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 353      |
|    ep_rew_mean     | 312      |
| time/              |          |
|    fps             | 416      |
|    iterations      | 96       |
|    time_elapsed    | 1180     |
|    total_timesteps | 491520   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 351          |
|    ep_rew_mean          | 303          |
| time/                   |              |
|    fps                  | 417          |
|    iterations           | 97           |
|    time_elapsed         | 1188         |
|    total_timesteps      | 496640       |
| train/                  |              |
|    approx_kl            | 0.0016720811 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.77        |
|    explained_variance   | 0.685        |
|    learning_rate        | 5e-05        |
|    loss                 | 97.5         |
|    n_updates            | 1920         |
|    policy_gradient_loss | -0.00197     |
|    std                  | 0.615        |
|    value_loss           | 238          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.276       |
|    crash                | 0.232       |
|    max_step             | 0           |
|    mean_ep_length       | 174         |
|    mean_reward          | 222         |
|    num_episodes         | 5           |
|    out_of_road          | 0.724       |
|    raw_action           | 0.46830213  |
|    route_completion     | 0.618       |
|    success_rate         | 0.2         |
|    total_cost           | 14.2        |
| time/                   |             |
|    total_timesteps      | 500000      |
| train/                  |             |
|    approx_kl            | 0.006918856 |
|    arrive_dest          | 0.176       |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.1         |
|    crash                | 0.264       |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.779       |
|    learning_rate        | 5e-05       |
|    loss                 | 74.7        |
|    max_step             | 0           |
|    n_updates            | 1940        |
|    out_of_road          | 0.824       |
|    policy_gradient_loss | 0.000478    |
|    route_completion     | 0.528       |
|    std                  | 0.614       |
|    total_cost           | 11.4        |
|    value_loss           | 162         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 346      |
|    ep_rew_mean     | 303      |
| time/              |          |
|    fps             | 415      |
|    iterations      | 98       |
|    time_elapsed    | 1207     |
|    total_timesteps | 501760   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 341          |
|    ep_rew_mean          | 299          |
| time/                   |              |
|    fps                  | 417          |
|    iterations           | 99           |
|    time_elapsed         | 1214         |
|    total_timesteps      | 506880       |
| train/                  |              |
|    approx_kl            | 0.0029309678 |
|    clip_fraction        | 0.203        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.779        |
|    learning_rate        | 5e-05        |
|    loss                 | 55.2         |
|    n_updates            | 1960         |
|    policy_gradient_loss | 0.00339      |
|    std                  | 0.614        |
|    value_loss           | 157          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.275        |
|    crash                | 0.231        |
|    max_step             | 0            |
|    mean_ep_length       | 167          |
|    mean_reward          | 271          |
|    num_episodes         | 5            |
|    out_of_road          | 0.725        |
|    raw_action           | 0.46827397   |
|    route_completion     | 0.619        |
|    success_rate         | 0.2          |
|    total_cost           | 14           |
| time/                   |              |
|    total_timesteps      | 510000       |
| train/                  |              |
|    approx_kl            | 0.0016225384 |
|    arrive_dest          | 0.176        |
|    clip_fraction        | 0.168        |
|    clip_range           | 0.1          |
|    crash                | 0.271        |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.722        |
|    learning_rate        | 5e-05        |
|    loss                 | 97.5         |
|    max_step             | 0            |
|    n_updates            | 1980         |
|    out_of_road          | 0.824        |
|    policy_gradient_loss | 0.000281     |
|    route_completion     | 0.532        |
|    std                  | 0.614        |
|    total_cost           | 11.4         |
|    value_loss           | 226          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 330      |
|    ep_rew_mean     | 293      |
| time/              |          |
|    fps             | 416      |
|    iterations      | 100      |
|    time_elapsed    | 1228     |
|    total_timesteps | 512000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 339          |
|    ep_rew_mean          | 299          |
| time/                   |              |
|    fps                  | 418          |
|    iterations           | 101          |
|    time_elapsed         | 1235         |
|    total_timesteps      | 517120       |
| train/                  |              |
|    approx_kl            | 0.0015119633 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.758        |
|    learning_rate        | 5e-05        |
|    loss                 | 60.2         |
|    n_updates            | 2000         |
|    policy_gradient_loss | -0.00184     |
|    std                  | 0.613        |
|    value_loss           | 143          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.281        |
|    crash                | 0.227        |
|    max_step             | 0            |
|    mean_ep_length       | 194          |
|    mean_reward          | 328          |
|    num_episodes         | 5            |
|    out_of_road          | 0.719        |
|    raw_action           | 0.46826023   |
|    route_completion     | 0.622        |
|    success_rate         | 0.4          |
|    total_cost           | 13.8         |
| time/                   |              |
|    total_timesteps      | 520000       |
| train/                  |              |
|    approx_kl            | 0.0026812104 |
|    arrive_dest          | 0.177        |
|    clip_fraction        | 0.184        |
|    clip_range           | 0.1          |
|    crash                | 0.269        |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.866        |
|    learning_rate        | 5e-05        |
|    loss                 | 53.6         |
|    max_step             | 0            |
|    n_updates            | 2020         |
|    out_of_road          | 0.823        |
|    policy_gradient_loss | 0.00096      |
|    route_completion     | 0.533        |
|    std                  | 0.61         |
|    total_cost           | 11.2         |
|    value_loss           | 101          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 339      |
|    ep_rew_mean     | 304      |
| time/              |          |
|    fps             | 417      |
|    iterations      | 102      |
|    time_elapsed    | 1251     |
|    total_timesteps | 522240   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 335          |
|    ep_rew_mean          | 300          |
| time/                   |              |
|    fps                  | 418          |
|    iterations           | 103          |
|    time_elapsed         | 1259         |
|    total_timesteps      | 527360       |
| train/                  |              |
|    approx_kl            | 0.0013559253 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.674        |
|    learning_rate        | 5e-05        |
|    loss                 | 133          |
|    n_updates            | 2040         |
|    policy_gradient_loss | -0.00147     |
|    std                  | 0.61         |
|    value_loss           | 251          |
------------------------------------------
