Using cpu device
Logging to runs\ppo_metadrive_10_scenarios\ppo_metadrive_10_scenarios_2025-03-19_12-18-01_c4e7621c\ppo_metadrive_10_scenarios_1
-----------------------------
| time/              |      |
|    policy_gradient_loss | 0.00174      |
|    std                  | 0.681        |
|    value_loss           | 129          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 248         |
|    ep_rew_mean          | 238         |
| time/                   |             |
|    fps                  | 804         |
|    iterations           | 277         |
|    time_elapsed         | 881         |
|    total_timesteps      | 709120      |
| train/                  |             |
|    approx_kl            | 0.002538251 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.196       |
|    learning_rate        | 5e-05       |
|    loss                 | 85.2        |
|    n_updates            | 5520        |
|    policy_gradient_loss | -0.000782   |
|    std                  | 0.682       |
|    value_loss           | 151         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.00845      |
|    crash                | 0.2          |
|    max_step             | 0            |
|    mean_ep_length       | 145          |
|    mean_reward          | 209          |
|    num_episodes         | 5            |
|    out_of_road          | 0.992        |
|    raw_action           | 0.5050227    |
|    route_completion     | 0.347        |
|    success_rate         | 0.1          |
|    total_cost           | 3.17         |
| time/                   |              |
|    total_timesteps      | 710000       |
| train/                  |              |
|    approx_kl            | 0.0024287808 |
|    arrive_dest          | 0.0986       |
|    clip_fraction        | 0.138        |
|    clip_range           | 0.1          |
|    crash                | 0.285        |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.315        |
|    learning_rate        | 5e-05        |
|    loss                 | 61.1         |
|    max_step             | 0            |
|    n_updates            | 5540         |
|    out_of_road          | 0.91         |
|    policy_gradient_loss | -0.00386     |
|    route_completion     | 0.483        |
|    std                  | 0.679        |
|    total_cost           | 2.81         |
|    value_loss           | 131          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 247      |
|    ep_rew_mean     | 242      |
| time/              |          |
|    fps             | 801      |
|    iterations      | 278      |
|    time_elapsed    | 887      |
|    total_timesteps | 711680   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 243          |
|    ep_rew_mean          | 239          |
| time/                   |              |
|    fps                  | 802          |
|    iterations           | 279          |
|    time_elapsed         | 890          |
|    total_timesteps      | 714240       |
| train/                  |              |
|    approx_kl            | 0.0021051099 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.649        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.2         |
|    n_updates            | 5560         |
|    policy_gradient_loss | -0.00282     |
|    std                  | 0.68         |
|    value_loss           | 59.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 248          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 802          |
|    iterations           | 280          |
|    time_elapsed         | 892          |
|    total_timesteps      | 716800       |
| train/                  |              |
|    approx_kl            | 0.0015003132 |
|    clip_fraction        | 0.0829       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.452        |
|    learning_rate        | 5e-05        |
|    loss                 | 81.3         |
|    n_updates            | 5580         |
|    policy_gradient_loss | -0.00179     |
|    std                  | 0.681        |
|    value_loss           | 145          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 249          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 803          |
|    iterations           | 281          |
|    time_elapsed         | 895          |
|    total_timesteps      | 719360       |
| train/                  |              |
|    approx_kl            | 0.0016277067 |
|    clip_fraction        | 0.0891       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.7          |
|    learning_rate        | 5e-05        |
|    loss                 | 40.5         |
|    n_updates            | 5600         |
|    policy_gradient_loss | -0.00301     |
|    std                  | 0.682        |
|    value_loss           | 73.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.00833      |
|    crash                | 0.203        |
|    max_step             | 0            |
|    mean_ep_length       | 132          |
|    mean_reward          | 171          |
|    num_episodes         | 5            |
|    out_of_road          | 0.992        |
|    raw_action           | 0.5046897    |
|    route_completion     | 0.348        |
|    success_rate         | 0.1          |
|    total_cost           | 3.16         |
| time/                   |              |
|    total_timesteps      | 720000       |
| train/                  |              |
|    approx_kl            | 0.0017205518 |
|    arrive_dest          | 0.1          |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    crash                | 0.281        |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.527        |
|    learning_rate        | 5e-05        |
|    loss                 | 77.6         |
|    max_step             | 0            |
|    n_updates            | 5620         |
|    out_of_road          | 0.911        |
|    policy_gradient_loss | -0.00185     |
|    route_completion     | 0.485        |
|    std                  | 0.681        |
|    total_cost           | 2.79         |
|    value_loss           | 123          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 244      |
|    ep_rew_mean     | 238      |
| time/              |          |
|    fps             | 801      |
|    iterations      | 282      |
|    time_elapsed    | 901      |
|    total_timesteps | 721920   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 246         |
|    ep_rew_mean          | 240         |
| time/                   |             |
|    fps                  | 801         |
|    iterations           | 283         |
|    time_elapsed         | 903         |
|    total_timesteps      | 724480      |
| train/                  |             |
|    approx_kl            | 0.017873691 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.389       |
|    learning_rate        | 5e-05       |
|    loss                 | 65.6        |
|    n_updates            | 5640        |
|    policy_gradient_loss | 0.0033      |
|    std                  | 0.681       |
|    value_loss           | 132         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 249         |
|    ep_rew_mean          | 243         |
| time/                   |             |
|    fps                  | 801         |
|    iterations           | 284         |
|    time_elapsed         | 906         |
|    total_timesteps      | 727040      |
| train/                  |             |
|    approx_kl            | 0.013912454 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.66        |
|    learning_rate        | 5e-05       |
|    loss                 | 54.4        |
|    n_updates            | 5660        |
|    policy_gradient_loss | 0.00412     |
|    std                  | 0.681       |
|    value_loss           | 129         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 254          |
|    ep_rew_mean          | 244          |
| time/                   |              |
|    fps                  | 801          |
|    iterations           | 285          |
|    time_elapsed         | 909          |
|    total_timesteps      | 729600       |
| train/                  |              |
|    approx_kl            | 0.0009922715 |
|    clip_fraction        | 0.088        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.482        |
|    learning_rate        | 5e-05        |
|    loss                 | 74.2         |
|    n_updates            | 5680         |
|    policy_gradient_loss | -0.00245     |
|    std                  | 0.682        |
|    value_loss           | 129          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.00822     |
|    crash                | 0.203       |
|    max_step             | 0           |
|    mean_ep_length       | 109         |
|    mean_reward          | 126         |
|    num_episodes         | 5           |
|    out_of_road          | 0.992       |
|    raw_action           | 0.5043543   |
|    route_completion     | 0.348       |
|    success_rate         | 0.1         |
|    total_cost           | 3.13        |
| time/                   |             |
|    total_timesteps      | 730000      |
| train/                  |             |
|    approx_kl            | 0.005002088 |
|    arrive_dest          | 0.101       |
|    clip_fraction        | 0.0978      |
|    clip_range           | 0.1         |
|    crash                | 0.282       |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.623       |
|    learning_rate        | 5e-05       |
|    loss                 | 56.9        |
|    max_step             | 0           |
|    n_updates            | 5700        |
|    out_of_road          | 0.91        |
|    policy_gradient_loss | -0.00179    |
|    route_completion     | 0.489       |
|    std                  | 0.684       |
|    total_cost           | 2.77        |
|    value_loss           | 116         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 247      |
|    ep_rew_mean     | 240      |
| time/              |          |
|    fps             | 799      |
|    iterations      | 286      |
|    time_elapsed    | 915      |
|    total_timesteps | 732160   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 246          |
|    ep_rew_mean          | 238          |
| time/                   |              |
|    fps                  | 800          |
|    iterations           | 287          |
|    time_elapsed         | 918          |
|    total_timesteps      | 734720       |
| train/                  |              |
|    approx_kl            | 0.0033752483 |
|    clip_fraction        | 0.147        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.443        |
|    learning_rate        | 5e-05        |
|    loss                 | 50.6         |
|    n_updates            | 5720         |
|    policy_gradient_loss | 0.00122      |
|    std                  | 0.682        |
|    value_loss           | 161          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 237         |
|    ep_rew_mean          | 227         |
| time/                   |             |
|    fps                  | 800         |
|    iterations           | 288         |
|    time_elapsed         | 920         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.001211728 |
|    clip_fraction        | 0.0668      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.01       |
|    explained_variance   | 0.623       |
|    learning_rate        | 5e-05       |
|    loss                 | 58.6        |
|    n_updates            | 5740        |
|    policy_gradient_loss | -0.00319    |
|    std                  | 0.683       |
|    value_loss           | 138         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 247          |
|    ep_rew_mean          | 231          |
| time/                   |              |
|    fps                  | 801          |
|    iterations           | 289          |
|    time_elapsed         | 923          |
|    total_timesteps      | 739840       |
| train/                  |              |
|    approx_kl            | 0.0055260984 |
|    clip_fraction        | 0.122        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.606        |
|    learning_rate        | 5e-05        |
|    loss                 | 40.6         |
|    n_updates            | 5760         |
|    policy_gradient_loss | -0.00165     |
|    std                  | 0.681        |
|    value_loss           | 83.4         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.00811      |
|    crash                | 0.2          |
|    max_step             | 0            |
|    mean_ep_length       | 104          |
|    mean_reward          | 128          |
|    num_episodes         | 5            |
|    out_of_road          | 0.992        |
|    raw_action           | 0.5044266    |
|    route_completion     | 0.348        |
|    success_rate         | 0.2          |
|    total_cost           | 3.12         |
| time/                   |              |
|    total_timesteps      | 740000       |
| train/                  |              |
|    approx_kl            | 0.0032032307 |
|    arrive_dest          | 0.105        |
|    clip_fraction        | 0.19         |
|    clip_range           | 0.1          |
|    crash                | 0.286        |
|    entropy_loss         | -2           |
|    explained_variance   | 0.736        |
|    learning_rate        | 5e-05        |
|    loss                 | 36.6         |
|    max_step             | 0            |
|    n_updates            | 5780         |
|    out_of_road          | 0.905        |
|    policy_gradient_loss | 0.0014       |
|    route_completion     | 0.491        |
|    std                  | 0.68         |
|    total_cost           | 2.82         |
|    value_loss           | 66.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 241      |
|    ep_rew_mean     | 230      |
| time/              |          |
|    fps             | 798      |
|    iterations      | 290      |
|    time_elapsed    | 929      |
|    total_timesteps | 742400   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 244          |
|    ep_rew_mean          | 234          |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 291          |
|    time_elapsed         | 932          |
|    total_timesteps      | 744960       |
| train/                  |              |
|    approx_kl            | 0.0038056902 |
|    clip_fraction        | 0.0961       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2           |
|    explained_variance   | 0.651        |
|    learning_rate        | 5e-05        |
|    loss                 | 41.9         |
|    n_updates            | 5800         |
|    policy_gradient_loss | -0.00153     |
|    std                  | 0.679        |
|    value_loss           | 74.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 246          |
|    ep_rew_mean          | 236          |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 292          |
|    time_elapsed         | 935          |
|    total_timesteps      | 747520       |
| train/                  |              |
|    approx_kl            | 0.0014559976 |
|    clip_fraction        | 0.208        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2           |
|    explained_variance   | 0.529        |
|    learning_rate        | 5e-05        |
|    loss                 | 56           |
|    n_updates            | 5820         |
|    policy_gradient_loss | 0.00204      |
|    std                  | 0.679        |
|    value_loss           | 126          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.008        |
|    crash                | 0.2          |
|    max_step             | 0            |
|    mean_ep_length       | 105          |
|    mean_reward          | 125          |
|    num_episodes         | 5            |
|    out_of_road          | 0.992        |
|    raw_action           | 0.50477785   |
|    route_completion     | 0.348        |
|    success_rate         | 0            |
|    total_cost           | 3.09         |
| time/                   |              |
|    total_timesteps      | 750000       |
| train/                  |              |
|    approx_kl            | 0.0019484675 |
|    arrive_dest          | 0.104        |
|    clip_fraction        | 0.117        |
|    clip_range           | 0.1          |
|    crash                | 0.283        |
|    entropy_loss         | -2           |
|    explained_variance   | 0.577        |
|    learning_rate        | 5e-05        |
|    loss                 | 54.9         |
|    max_step             | 0            |
|    n_updates            | 5840         |
|    out_of_road          | 0.907        |
|    policy_gradient_loss | -0.00126     |
|    route_completion     | 0.491        |
|    std                  | 0.679        |
|    total_cost           | 2.81         |
|    value_loss           | 136          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 244      |
|    ep_rew_mean     | 233      |
| time/              |          |
|    fps             | 797      |
|    iterations      | 293      |
|    time_elapsed    | 940      |
|    total_timesteps | 750080   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 243         |
|    ep_rew_mean          | 237         |
| time/                   |             |
|    fps                  | 797         |
|    iterations           | 294         |
|    time_elapsed         | 943         |
|    total_timesteps      | 752640      |
| train/                  |             |
|    approx_kl            | 0.022853978 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2          |
|    explained_variance   | 0.6         |
|    learning_rate        | 5e-05       |
|    loss                 | 55.8        |
|    n_updates            | 5860        |
|    policy_gradient_loss | 0.00065     |
|    std                  | 0.68        |
|    value_loss           | 141         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 245          |
|    ep_rew_mean          | 235          |
| time/                   |              |
|    fps                  | 797          |
|    iterations           | 295          |
|    time_elapsed         | 946          |
|    total_timesteps      | 755200       |
| train/                  |              |
|    approx_kl            | 0.0024815782 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.99        |
|    explained_variance   | 0.401        |
|    learning_rate        | 5e-05        |
|    loss                 | 45.3         |
|    n_updates            | 5880         |
|    policy_gradient_loss | -0.00209     |
|    std                  | 0.676        |
|    value_loss           | 88.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 248          |
|    ep_rew_mean          | 238          |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 296          |
|    time_elapsed         | 949          |
|    total_timesteps      | 757760       |
| train/                  |              |
|    approx_kl            | 0.0024529896 |
|    clip_fraction        | 0.091        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.99        |
|    explained_variance   | 0.45         |
|    learning_rate        | 5e-05        |
|    loss                 | 58.4         |
|    n_updates            | 5900         |
|    policy_gradient_loss | -0.00334     |
|    std                  | 0.676        |
|    value_loss           | 168          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.00789     |
|    crash                | 0.208       |
|    max_step             | 0           |
|    mean_ep_length       | 121         |
|    mean_reward          | 148         |
|    num_episodes         | 5           |
|    out_of_road          | 0.992       |
|    raw_action           | 0.50474334  |
|    route_completion     | 0.35        |
|    success_rate         | 0           |
|    total_cost           | 3.11        |
| time/                   |             |
|    total_timesteps      | 760000      |
| train/                  |             |
|    approx_kl            | 0.003507678 |
|    arrive_dest          | 0.103       |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.1         |
|    crash                | 0.287       |
|    entropy_loss         | -1.99       |
|    explained_variance   | 0.593       |
|    learning_rate        | 5e-05       |
|    loss                 | 24.5        |
|    max_step             | 0           |
|    n_updates            | 5920        |
|    out_of_road          | 0.908       |
|    policy_gradient_loss | 0.00677     |
|    route_completion     | 0.491       |
|    std                  | 0.675       |
|    total_cost           | 2.78        |
|    value_loss           | 76.7        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 259      |
|    ep_rew_mean     | 245      |
| time/              |          |
|    fps             | 796      |
|    iterations      | 297      |
|    time_elapsed    | 954      |
|    total_timesteps | 760320   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 256         |
|    ep_rew_mean          | 248         |
| time/                   |             |
|    fps                  | 797         |
|    iterations           | 298         |
|    time_elapsed         | 957         |
|    total_timesteps      | 762880      |
| train/                  |             |
|    approx_kl            | 0.013076767 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.601       |
|    learning_rate        | 5e-05       |
|    loss                 | 48.3        |
|    n_updates            | 5940        |
|    policy_gradient_loss | 3.86e-05    |
|    std                  | 0.675       |
|    value_loss           | 94.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 252          |
|    ep_rew_mean          | 248          |
| time/                   |              |
|    fps                  | 797          |
|    iterations           | 299          |
|    time_elapsed         | 959          |
|    total_timesteps      | 765440       |
| train/                  |              |
|    approx_kl            | 0.0017906254 |
|    clip_fraction        | 0.143        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.642        |
|    learning_rate        | 5e-05        |
|    loss                 | 58.8         |
|    n_updates            | 5960         |
|    policy_gradient_loss | 0.000181     |
|    std                  | 0.675        |
|    value_loss           | 118          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 250          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 798          |
|    iterations           | 300          |
|    time_elapsed         | 962          |
|    total_timesteps      | 768000       |
| train/                  |              |
|    approx_kl            | 0.0060017626 |
|    clip_fraction        | 0.168        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.482        |
|    learning_rate        | 5e-05        |
|    loss                 | 67.5         |
|    n_updates            | 5980         |
|    policy_gradient_loss | -0.00159     |
|    std                  | 0.676        |
|    value_loss           | 131          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.00779     |
|    crash                | 0.21        |
|    max_step             | 0           |
|    mean_ep_length       | 117         |
|    mean_reward          | 135         |
|    num_episodes         | 5           |
|    out_of_road          | 0.992       |
|    raw_action           | 0.5051413   |
|    route_completion     | 0.351       |
|    success_rate         | 0.3         |
|    total_cost           | 3.15        |
| time/                   |             |
|    total_timesteps      | 770000      |
| train/                  |             |
|    approx_kl            | 0.012491569 |
|    arrive_dest          | 0.109       |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.1         |
|    crash                | 0.283       |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.394       |
|    learning_rate        | 5e-05       |
|    loss                 | 103         |
|    max_step             | 0           |
|    n_updates            | 6000        |
|    out_of_road          | 0.901       |
|    policy_gradient_loss | -0.0018     |
|    route_completion     | 0.496       |
|    std                  | 0.675       |
|    total_cost           | 2.85        |
|    value_loss           | 147         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 248      |
|    ep_rew_mean     | 239      |
| time/              |          |
|    fps             | 796      |
|    iterations      | 301      |
|    time_elapsed    | 967      |
|    total_timesteps | 770560   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 243         |
|    ep_rew_mean          | 236         |
| time/                   |             |
|    fps                  | 796         |
|    iterations           | 302         |
|    time_elapsed         | 970         |
|    total_timesteps      | 773120      |
| train/                  |             |
|    approx_kl            | 0.006777345 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.38        |
|    learning_rate        | 5e-05       |
|    loss                 | 81.4        |
|    n_updates            | 6020        |
|    policy_gradient_loss | -0.00344    |
|    std                  | 0.676       |
|    value_loss           | 133         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 246          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 797          |
|    iterations           | 303          |
|    time_elapsed         | 973          |
|    total_timesteps      | 775680       |
| train/                  |              |
|    approx_kl            | 0.0027197867 |
|    clip_fraction        | 0.119        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.469        |
|    learning_rate        | 5e-05        |
|    loss                 | 60.1         |
|    n_updates            | 6040         |
|    policy_gradient_loss | -0.003       |
|    std                  | 0.674        |
|    value_loss           | 116          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 248         |
|    ep_rew_mean          | 237         |
| time/                   |             |
|    fps                  | 797         |
|    iterations           | 304         |
|    time_elapsed         | 975         |
|    total_timesteps      | 778240      |
| train/                  |             |
|    approx_kl            | 0.013483423 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.465       |
|    learning_rate        | 5e-05       |
|    loss                 | 53.7        |
|    n_updates            | 6060        |
|    policy_gradient_loss | -0.00148    |
|    std                  | 0.671       |
|    value_loss           | 119         |
-----------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.00769     |
|    crash                | 0.208       |
|    max_step             | 0           |
|    mean_ep_length       | 104         |
|    mean_reward          | 117         |
|    num_episodes         | 5           |
|    out_of_road          | 0.992       |
|    raw_action           | 0.50511634  |
|    route_completion     | 0.35        |
|    success_rate         | 0.2         |
|    total_cost           | 3.14        |
| time/                   |             |
|    total_timesteps      | 780000      |
| train/                  |             |
|    approx_kl            | 0.001243911 |
|    arrive_dest          | 0.113       |
|    clip_fraction        | 0.067       |
|    clip_range           | 0.1         |
|    crash                | 0.282       |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.491       |
|    learning_rate        | 5e-05       |
|    loss                 | 76.6        |
|    max_step             | 0           |
|    n_updates            | 6080        |
|    out_of_road          | 0.897       |
|    policy_gradient_loss | -0.00177    |
|    route_completion     | 0.499       |
|    std                  | 0.672       |
|    total_cost           | 2.82        |
|    value_loss           | 132         |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 247      |
|    ep_rew_mean     | 240      |
| time/              |          |
|    fps             | 795      |
|    iterations      | 305      |
|    time_elapsed    | 980      |
|    total_timesteps | 780800   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 246          |
|    ep_rew_mean          | 240          |
| time/                   |              |
|    fps                  | 796          |
|    iterations           | 306          |
|    time_elapsed         | 983          |
|    total_timesteps      | 783360       |
| train/                  |              |
|    approx_kl            | 0.0058485763 |
|    clip_fraction        | 0.0934       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.98        |
|    explained_variance   | 0.645        |
|    learning_rate        | 5e-05        |
|    loss                 | 58.2         |
|    n_updates            | 6100         |
|    policy_gradient_loss | -0.0051      |
|    std                  | 0.672        |
|    value_loss           | 110          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 241          |
|    ep_rew_mean          | 238          |
| time/                   |              |
|    fps                  | 797          |
|    iterations           | 307          |
|    time_elapsed         | 986          |
|    total_timesteps      | 785920       |
| train/                  |              |
|    approx_kl            | 0.0007581194 |
|    clip_fraction        | 0.129        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.97        |
|    explained_variance   | 0.597        |
|    learning_rate        | 5e-05        |
|    loss                 | 34.8         |
|    n_updates            | 6120         |
|    policy_gradient_loss | -8.74e-05    |
|    std                  | 0.67         |
|    value_loss           | 106          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 244         |
|    ep_rew_mean          | 241         |
| time/                   |             |
|    fps                  | 797         |
|    iterations           | 308         |
|    time_elapsed         | 988         |
|    total_timesteps      | 788480      |
| train/                  |             |
|    approx_kl            | 0.004958573 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.97       |
|    explained_variance   | 0.588       |
|    learning_rate        | 5e-05       |
|    loss                 | 51.2        |
|    n_updates            | 6140        |
|    policy_gradient_loss | -0.00146    |
|    std                  | 0.669       |
|    value_loss           | 116         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.00759      |
|    crash                | 0.208        |
|    max_step             | 0            |
|    mean_ep_length       | 113          |
|    mean_reward          | 148          |
|    num_episodes         | 5            |
|    out_of_road          | 0.992        |
|    raw_action           | 0.50487536   |
|    route_completion     | 0.351        |
|    success_rate         | 0.1          |
|    total_cost           | 3.12         |
| time/                   |              |
|    total_timesteps      | 790000       |
| train/                  |              |
|    approx_kl            | 0.0009553937 |
|    arrive_dest          | 0.114        |
|    clip_fraction        | 0.0692       |
|    clip_range           | 0.1          |
|    crash                | 0.281        |
|    entropy_loss         | -1.96        |
|    explained_variance   | 0.551        |
|    learning_rate        | 5e-05        |
|    loss                 | 75.5         |
|    max_step             | 0            |
|    n_updates            | 6160         |
|    out_of_road          | 0.896        |
|    policy_gradient_loss | -0.00179     |
|    route_completion     | 0.499        |
|    std                  | 0.668        |
|    total_cost           | 2.82         |
|    value_loss           | 135          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 238      |
|    ep_rew_mean     | 234      |
| time/              |          |
|    fps             | 795      |
|    iterations      | 309      |
|    time_elapsed    | 994      |
|    total_timesteps | 791040   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 240          |
|    ep_rew_mean          | 239          |
| time/                   |              |
|    fps                  | 795          |
|    iterations           | 310          |
|    time_elapsed         | 997          |
|    total_timesteps      | 793600       |
| train/                  |              |
|    approx_kl            | 0.0007677851 |
|    clip_fraction        | 0.0636       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.96        |
|    explained_variance   | 0.268        |
|    learning_rate        | 5e-05        |
|    loss                 | 99.7         |
|    n_updates            | 6180         |
|    policy_gradient_loss | -0.00305     |
|    std                  | 0.669        |
|    value_loss           | 186          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 243          |
|    ep_rew_mean          | 243          |
| time/                   |              |
|    fps                  | 796          |
|    iterations           | 311          |
|    time_elapsed         | 999          |
|    total_timesteps      | 796160       |
| train/                  |              |
|    approx_kl            | 0.0014312939 |
|    clip_fraction        | 0.0797       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.96        |
|    explained_variance   | 0.558        |
|    learning_rate        | 5e-05        |
|    loss                 | 51.7         |
|    n_updates            | 6200         |
|    policy_gradient_loss | -0.0027      |
|    std                  | 0.669        |
|    value_loss           | 101          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 249         |
|    ep_rew_mean          | 245         |
| time/                   |             |
|    fps                  | 796         |
|    iterations           | 312         |
|    time_elapsed         | 1002        |
|    total_timesteps      | 798720      |
| train/                  |             |
|    approx_kl            | 0.002954617 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.659       |
|    learning_rate        | 5e-05       |
|    loss                 | 55.6        |
|    n_updates            | 6220        |
|    policy_gradient_loss | -0.0032     |
|    std                  | 0.667       |
|    value_loss           | 119         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0075       |
|    crash                | 0.212        |
|    max_step             | 0            |
|    mean_ep_length       | 97.2         |
