Using cpu device
Logging to runs\ppo_metadrive_1_scenarios\ppo_metadrive_1_scenarios_2025-03-19_11-26-57_846e726e\ppo_metadrive_1_scenarios_1
-----------------------------
| time/              |      |
| train/                  |              |
|    approx_kl            | 0.0049286955 |
|    clip_fraction        | 0.146        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.762        |
|    learning_rate        | 5e-05        |
|    loss                 | 55.9         |
|    n_updates            | 6540         |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.615        |
|    value_loss           | 112          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.031        |
|    crash                | 0.286        |
|    max_step             | 0            |
|    mean_ep_length       | 192          |
|    mean_reward          | 198          |
|    num_episodes         | 5            |
|    out_of_road          | 0.969        |
|    raw_action           | 0.4519059    |
|    route_completion     | 0.535        |
|    success_rate         | 0.1          |
|    total_cost           | 6.55         |
| time/                   |              |
|    total_timesteps      | 840000       |
| train/                  |              |
|    approx_kl            | 0.0035170517 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.0839       |
|    clip_range           | 0.1          |
|    crash                | 0.138        |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.833        |
|    learning_rate        | 5e-05        |
|    loss                 | 26.6         |
|    max_step             | 0            |
|    n_updates            | 6560         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00394     |
|    route_completion     | 0.373        |
|    std                  | 0.612        |
|    total_cost           | 3.35         |
|    value_loss           | 70.6         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 329      |
|    ep_rew_mean     | 345      |
| time/              |          |
|    fps             | 735      |
|    iterations      | 329      |
|    time_elapsed    | 1145     |
|    total_timesteps | 842240   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 333         |
|    ep_rew_mean          | 350         |
| time/                   |             |
|    fps                  | 735         |
|    iterations           | 330         |
|    time_elapsed         | 1148        |
|    total_timesteps      | 844800      |
| train/                  |             |
|    approx_kl            | 0.018936869 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.65        |
|    learning_rate        | 5e-05       |
|    loss                 | 25.3        |
|    n_updates            | 6580        |
|    policy_gradient_loss | -0.000566   |
|    std                  | 0.611       |
|    value_loss           | 64          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 338          |
|    ep_rew_mean          | 354          |
| time/                   |              |
|    fps                  | 735          |
|    iterations           | 331          |
|    time_elapsed         | 1152         |
|    total_timesteps      | 847360       |
| train/                  |              |
|    approx_kl            | 0.0012883121 |
|    clip_fraction        | 0.222        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.761        |
|    learning_rate        | 5e-05        |
|    loss                 | 18           |
|    n_updates            | 6600         |
|    policy_gradient_loss | 0.000924     |
|    std                  | 0.611        |
|    value_loss           | 70.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 341         |
|    ep_rew_mean          | 358         |
| time/                   |             |
|    fps                  | 735         |
|    iterations           | 332         |
|    time_elapsed         | 1155        |
|    total_timesteps      | 849920      |
| train/                  |             |
|    approx_kl            | 0.007913426 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.879       |
|    learning_rate        | 5e-05       |
|    loss                 | 17.1        |
|    n_updates            | 6620        |
|    policy_gradient_loss | -0.00181    |
|    std                  | 0.61        |
|    value_loss           | 43.1        |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0306       |
|    crash                | 0.294        |
|    max_step             | 0            |
|    mean_ep_length       | 137          |
|    mean_reward          | 200          |
|    num_episodes         | 5            |
|    out_of_road          | 0.969        |
|    raw_action           | 0.45184344   |
|    route_completion     | 0.536        |
|    success_rate         | 0            |
|    total_cost           | 6.49         |
| time/                   |              |
|    total_timesteps      | 850000       |
| train/                  |              |
|    approx_kl            | 0.0013187327 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    crash                | 0.136        |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.856        |
|    learning_rate        | 5e-05        |
|    loss                 | 18.8         |
|    max_step             | 0            |
|    n_updates            | 6640         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00399     |
|    route_completion     | 0.373        |
|    std                  | 0.611        |
|    total_cost           | 3.32         |
|    value_loss           | 56.6         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 337      |
|    ep_rew_mean     | 357      |
| time/              |          |
|    fps             | 734      |
|    iterations      | 333      |
|    time_elapsed    | 1161     |
|    total_timesteps | 852480   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 328          |
|    ep_rew_mean          | 349          |
| time/                   |              |
|    fps                  | 734          |
|    iterations           | 334          |
|    time_elapsed         | 1164         |
|    total_timesteps      | 855040       |
| train/                  |              |
|    approx_kl            | 0.0010371741 |
|    clip_fraction        | 0.0846       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.695        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.2         |
|    n_updates            | 6660         |
|    policy_gradient_loss | -0.0015      |
|    std                  | 0.611        |
|    value_loss           | 78.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 327          |
|    ep_rew_mean          | 348          |
| time/                   |              |
|    fps                  | 734          |
|    iterations           | 335          |
|    time_elapsed         | 1167         |
|    total_timesteps      | 857600       |
| train/                  |              |
|    approx_kl            | 0.0014240595 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.811        |
|    learning_rate        | 5e-05        |
|    loss                 | 16.9         |
|    n_updates            | 6680         |
|    policy_gradient_loss | -0.00225     |
|    std                  | 0.611        |
|    value_loss           | 63           |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0302       |
|    crash                | 0.302        |
|    max_step             | 0            |
|    mean_ep_length       | 135          |
|    mean_reward          | 195          |
|    num_episodes         | 5            |
|    out_of_road          | 0.97         |
|    raw_action           | 0.45153344   |
|    route_completion     | 0.538        |
|    success_rate         | 0            |
|    total_cost           | 6.45         |
| time/                   |              |
|    total_timesteps      | 860000       |
| train/                  |              |
|    approx_kl            | 0.0015561811 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.1          |
|    crash                | 0.135        |
|    entropy_loss         | -1.8         |
|    explained_variance   | 0.826        |
|    learning_rate        | 5e-05        |
|    loss                 | 25.6         |
|    max_step             | 0            |
|    n_updates            | 6700         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00507     |
|    route_completion     | 0.375        |
|    std                  | 0.611        |
|    total_cost           | 3.32         |
|    value_loss           | 66.2         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 337      |
|    ep_rew_mean     | 352      |
| time/              |          |
|    fps             | 733      |
|    iterations      | 336      |
|    time_elapsed    | 1173     |
|    total_timesteps | 860160   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 330         |
|    ep_rew_mean          | 348         |
| time/                   |             |
|    fps                  | 733         |
|    iterations           | 337         |
|    time_elapsed         | 1176        |
|    total_timesteps      | 862720      |
| train/                  |             |
|    approx_kl            | 0.003197629 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.792       |
|    learning_rate        | 5e-05       |
|    loss                 | 34.7        |
|    n_updates            | 6720        |
|    policy_gradient_loss | -0.00427    |
|    std                  | 0.61        |
|    value_loss           | 83.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 332         |
|    ep_rew_mean          | 351         |
| time/                   |             |
|    fps                  | 733         |
|    iterations           | 338         |
|    time_elapsed         | 1179        |
|    total_timesteps      | 865280      |
| train/                  |             |
|    approx_kl            | 0.014717042 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.8        |
|    explained_variance   | 0.8         |
|    learning_rate        | 5e-05       |
|    loss                 | 17.3        |
|    n_updates            | 6740        |
|    policy_gradient_loss | -0.00283    |
|    std                  | 0.61        |
|    value_loss           | 51.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 348          |
| time/                   |              |
|    fps                  | 733          |
|    iterations           | 339          |
|    time_elapsed         | 1182         |
|    total_timesteps      | 867840       |
| train/                  |              |
|    approx_kl            | 0.0010829318 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.809        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.2         |
|    n_updates            | 6760         |
|    policy_gradient_loss | -0.0034      |
|    std                  | 0.609        |
|    value_loss           | 75.2         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0414       |
|    crash                | 0.299        |
|    max_step             | 0            |
|    mean_ep_length       | 243          |
|    mean_reward          | 282          |
|    num_episodes         | 5            |
|    out_of_road          | 0.959        |
|    raw_action           | 0.45131865   |
|    route_completion     | 0.543        |
|    success_rate         | 0.5          |
|    total_cost           | 6.6          |
| time/                   |              |
|    total_timesteps      | 870000       |
| train/                  |              |
|    approx_kl            | 0.0019605907 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.1          |
|    crash                | 0.136        |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.777        |
|    learning_rate        | 5e-05        |
|    loss                 | 41           |
|    max_step             | 0            |
|    n_updates            | 6780         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00345     |
|    route_completion     | 0.375        |
|    std                  | 0.608        |
|    total_cost           | 3.3          |
|    value_loss           | 92.2         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 329      |
|    ep_rew_mean     | 347      |
| time/              |          |
|    fps             | 731      |
|    iterations      | 340      |
|    time_elapsed    | 1189     |
|    total_timesteps | 870400   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 326          |
|    ep_rew_mean          | 349          |
| time/                   |              |
|    fps                  | 731          |
|    iterations           | 341          |
|    time_elapsed         | 1192         |
|    total_timesteps      | 872960       |
| train/                  |              |
|    approx_kl            | 0.0027094707 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.754        |
|    learning_rate        | 5e-05        |
|    loss                 | 45.3         |
|    n_updates            | 6800         |
|    policy_gradient_loss | -0.00405     |
|    std                  | 0.608        |
|    value_loss           | 101          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 330         |
|    ep_rew_mean          | 355         |
| time/                   |             |
|    fps                  | 732         |
|    iterations           | 342         |
|    time_elapsed         | 1195        |
|    total_timesteps      | 875520      |
| train/                  |             |
|    approx_kl            | 0.002636337 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.79       |
|    explained_variance   | 0.788       |
|    learning_rate        | 5e-05       |
|    loss                 | 31.2        |
|    n_updates            | 6820        |
|    policy_gradient_loss | -0.00206    |
|    std                  | 0.608       |
|    value_loss           | 72.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 335          |
|    ep_rew_mean          | 357          |
| time/                   |              |
|    fps                  | 732          |
|    iterations           | 343          |
|    time_elapsed         | 1199         |
|    total_timesteps      | 878080       |
| train/                  |              |
|    approx_kl            | 0.0052174246 |
|    clip_fraction        | 0.156        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.79        |
|    explained_variance   | 0.739        |
|    learning_rate        | 5e-05        |
|    loss                 | 22.5         |
|    n_updates            | 6840         |
|    policy_gradient_loss | -0.00123     |
|    std                  | 0.608        |
|    value_loss           | 80.6         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0409       |
|    crash                | 0.307        |
|    max_step             | 0            |
|    mean_ep_length       | 134          |
|    mean_reward          | 202          |
|    num_episodes         | 5            |
|    out_of_road          | 0.959        |
|    raw_action           | 0.45085862   |
|    route_completion     | 0.544        |
|    success_rate         | 0            |
|    total_cost           | 6.54         |
| time/                   |              |
|    total_timesteps      | 880000       |
| train/                  |              |
|    approx_kl            | 0.0068109306 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.183        |
|    clip_range           | 0.1          |
|    crash                | 0.134        |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.792        |
|    learning_rate        | 5e-05        |
|    loss                 | 29.4         |
|    max_step             | 0            |
|    n_updates            | 6860         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00061     |
|    route_completion     | 0.377        |
|    std                  | 0.607        |
|    total_cost           | 3.27         |
|    value_loss           | 71.4         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 332      |
|    ep_rew_mean     | 352      |
| time/              |          |
|    fps             | 730      |
|    iterations      | 344      |
|    time_elapsed    | 1204     |
|    total_timesteps | 880640   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 323          |
|    ep_rew_mean          | 350          |
| time/                   |              |
|    fps                  | 731          |
|    iterations           | 345          |
|    time_elapsed         | 1207         |
|    total_timesteps      | 883200       |
| train/                  |              |
|    approx_kl            | 0.0016536938 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.766        |
|    learning_rate        | 5e-05        |
|    loss                 | 24.4         |
|    n_updates            | 6880         |
|    policy_gradient_loss | -0.00445     |
|    std                  | 0.605        |
|    value_loss           | 62.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 325          |
|    ep_rew_mean          | 351          |
| time/                   |              |
|    fps                  | 731          |
|    iterations           | 346          |
|    time_elapsed         | 1211         |
|    total_timesteps      | 885760       |
| train/                  |              |
|    approx_kl            | 0.0037011155 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.78        |
|    explained_variance   | 0.722        |
|    learning_rate        | 5e-05        |
|    loss                 | 46.8         |
|    n_updates            | 6900         |
|    policy_gradient_loss | -0.00409     |
|    std                  | 0.604        |
|    value_loss           | 114          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 331          |
|    ep_rew_mean          | 354          |
| time/                   |              |
|    fps                  | 731          |
|    iterations           | 347          |
|    time_elapsed         | 1214         |
|    total_timesteps      | 888320       |
| train/                  |              |
|    approx_kl            | 0.0013469984 |
|    clip_fraction        | 0.16         |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.77        |
|    explained_variance   | 0.616        |
|    learning_rate        | 5e-05        |
|    loss                 | 46.6         |
|    n_updates            | 6920         |
|    policy_gradient_loss | -0.00325     |
|    std                  | 0.603        |
|    value_loss           | 107          |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0404       |
|    crash                | 0.315        |
|    max_step             | 0            |
|    mean_ep_length       | 134          |
|    mean_reward          | 202          |
|    num_episodes         | 5            |
|    out_of_road          | 0.96         |
|    raw_action           | 0.45060423   |
|    route_completion     | 0.546        |
|    success_rate         | 0            |
|    total_cost           | 6.48         |
| time/                   |              |
|    total_timesteps      | 890000       |
| train/                  |              |
|    approx_kl            | 0.0017517101 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.191        |
|    clip_range           | 0.1          |
|    crash                | 0.133        |
|    entropy_loss         | -1.77        |
|    explained_variance   | 0.794        |
|    learning_rate        | 5e-05        |
|    loss                 | 41.6         |
|    max_step             | 0            |
|    n_updates            | 6940         |
|    out_of_road          | 1            |
|    policy_gradient_loss | 0.000477     |
|    route_completion     | 0.378        |
|    std                  | 0.604        |
|    total_cost           | 3.25         |
|    value_loss           | 66.6         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 327      |
|    ep_rew_mean     | 350      |
| time/              |          |
|    fps             | 729      |
|    iterations      | 348      |
|    time_elapsed    | 1220     |
|    total_timesteps | 890880   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 322         |
|    ep_rew_mean          | 347         |
| time/                   |             |
|    fps                  | 729         |
|    iterations           | 349         |
|    time_elapsed         | 1223        |
|    total_timesteps      | 893440      |
| train/                  |             |
|    approx_kl            | 0.002639078 |
|    clip_fraction        | 0.0785      |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.77       |
|    explained_variance   | 0.454       |
|    learning_rate        | 5e-05       |
|    loss                 | 55.4        |
|    n_updates            | 6960        |
|    policy_gradient_loss | -0.00331    |
|    std                  | 0.603       |
|    value_loss           | 106         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 326         |
|    ep_rew_mean          | 352         |
| time/                   |             |
|    fps                  | 730         |
|    iterations           | 350         |
|    time_elapsed         | 1227        |
|    total_timesteps      | 896000      |
| train/                  |             |
|    approx_kl            | 0.004064155 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.76       |
|    explained_variance   | 0.605       |
|    learning_rate        | 5e-05       |
|    loss                 | 46          |
|    n_updates            | 6980        |
|    policy_gradient_loss | 0.00291     |
|    std                  | 0.601       |
|    value_loss           | 103         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 329         |
|    ep_rew_mean          | 354         |
| time/                   |             |
|    fps                  | 730         |
|    iterations           | 351         |
|    time_elapsed         | 1230        |
|    total_timesteps      | 898560      |
| train/                  |             |
|    approx_kl            | 0.003363647 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.76       |
|    explained_variance   | 0.563       |
|    learning_rate        | 5e-05       |
|    loss                 | 44.3        |
|    n_updates            | 7000        |
|    policy_gradient_loss | -0.00256    |
|    std                  | 0.601       |
|    value_loss           | 129         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.04         |
|    crash                | 0.32         |
|    max_step             | 0            |
|    mean_ep_length       | 135          |
|    mean_reward          | 204          |
|    num_episodes         | 5            |
|    out_of_road          | 0.96         |
|    raw_action           | 0.4504938    |
|    route_completion     | 0.547        |
|    success_rate         | 0            |
|    total_cost           | 6.42         |
| time/                   |              |
|    total_timesteps      | 900000       |
| train/                  |              |
|    approx_kl            | 0.0044395477 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.0897       |
|    clip_range           | 0.1          |
|    crash                | 0.131        |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.666        |
|    learning_rate        | 5e-05        |
|    loss                 | 87.9         |
|    max_step             | 0            |
|    n_updates            | 7020         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00333     |
|    route_completion     | 0.377        |
|    std                  | 0.601        |
|    total_cost           | 3.23         |
|    value_loss           | 135          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 331      |
|    ep_rew_mean     | 356      |
| time/              |          |
|    fps             | 729      |
|    iterations      | 352      |
|    time_elapsed    | 1235     |
|    total_timesteps | 901120   |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 327        |
|    ep_rew_mean          | 350        |
| time/                   |            |
|    fps                  | 729        |
|    iterations           | 353        |
|    time_elapsed         | 1238       |
|    total_timesteps      | 903680     |
| train/                  |            |
|    approx_kl            | 0.03065157 |
|    clip_fraction        | 0.278      |
|    clip_range           | 0.1        |
|    entropy_loss         | -1.76      |
|    explained_variance   | 0.559      |
|    learning_rate        | 5e-05      |
|    loss                 | 11.9       |
|    n_updates            | 7040       |
|    policy_gradient_loss | 0.00992    |
|    std                  | 0.601      |
|    value_loss           | 38.5       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 332          |
|    ep_rew_mean          | 356          |
| time/                   |              |
|    fps                  | 729          |
|    iterations           | 354          |
|    time_elapsed         | 1242         |
|    total_timesteps      | 906240       |
| train/                  |              |
|    approx_kl            | 0.0047025955 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.554        |
|    learning_rate        | 5e-05        |
|    loss                 | 46.7         |
|    n_updates            | 7060         |
|    policy_gradient_loss | -0.00284     |
|    std                  | 0.603        |
|    value_loss           | 143          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 354          |
| time/                   |              |
|    fps                  | 729          |
|    iterations           | 355          |
|    time_elapsed         | 1245         |
|    total_timesteps      | 908800       |
| train/                  |              |
|    approx_kl            | 0.0011991607 |
|    clip_fraction        | 0.0991       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.684        |
|    learning_rate        | 5e-05        |
|    loss                 | 30.1         |
|    n_updates            | 7080         |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.604        |
|    value_loss           | 88.2         |
------------------------------------------
----------------------------------------
| eval/                   |            |
|    arrive_dest          | 0.0396     |
|    crash                | 0.327      |
|    max_step             | 0          |
|    mean_ep_length       | 136        |
|    mean_reward          | 204        |
|    num_episodes         | 5          |
|    out_of_road          | 0.96       |
|    raw_action           | 0.45058092 |
|    route_completion     | 0.548      |
|    success_rate         | 0          |
|    total_cost           | 6.36       |
| time/                   |            |
|    total_timesteps      | 910000     |
| train/                  |            |
|    approx_kl            | 0.0085887  |
|    arrive_dest          | 0          |
|    clip_fraction        | 0.102      |
|    clip_range           | 0.1        |
|    crash                | 0.13       |
|    entropy_loss         | -1.76      |
|    explained_variance   | 0.826      |
|    learning_rate        | 5e-05      |
|    loss                 | 24.2       |
|    max_step             | 0          |
|    n_updates            | 7100       |
|    out_of_road          | 1          |
|    policy_gradient_loss | -0.00227   |
|    route_completion     | 0.377      |
|    std                  | 0.603      |
|    total_cost           | 3.2        |
|    value_loss           | 50.8       |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 333      |
|    ep_rew_mean     | 358      |
| time/              |          |
|    fps             | 728      |
|    iterations      | 356      |
|    time_elapsed    | 1250     |
|    total_timesteps | 911360   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 331          |
|    ep_rew_mean          | 353          |
| time/                   |              |
|    fps                  | 728          |
|    iterations           | 357          |
|    time_elapsed         | 1254         |
|    total_timesteps      | 913920       |
| train/                  |              |
|    approx_kl            | 0.0011527806 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.798        |
|    learning_rate        | 5e-05        |
|    loss                 | 16.1         |
|    n_updates            | 7120         |
|    policy_gradient_loss | 0.000205     |
|    std                  | 0.603        |
|    value_loss           | 50           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 323          |
|    ep_rew_mean          | 347          |
| time/                   |              |
|    fps                  | 728          |
|    iterations           | 358          |
|    time_elapsed         | 1257         |
|    total_timesteps      | 916480       |
| train/                  |              |
|    approx_kl            | 0.0012082325 |
|    clip_fraction        | 0.0796       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.859        |
|    learning_rate        | 5e-05        |
|    loss                 | 17.7         |
|    n_updates            | 7140         |
|    policy_gradient_loss | -0.00372     |
|    std                  | 0.604        |
|    value_loss           | 62.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 323          |
|    ep_rew_mean          | 347          |
| time/                   |              |
|    fps                  | 728          |
|    iterations           | 359          |
|    time_elapsed         | 1261         |
|    total_timesteps      | 919040       |
| train/                  |              |
|    approx_kl            | 0.0075960113 |
|    clip_fraction        | 0.116        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.846        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.6         |
|    n_updates            | 7160         |
|    policy_gradient_loss | -0.00314     |
|    std                  | 0.602        |
|    value_loss           | 67.6         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0391       |
|    crash                | 0.335        |
|    max_step             | 0            |
|    mean_ep_length       | 136          |
|    mean_reward          | 203          |
|    num_episodes         | 5            |
|    out_of_road          | 0.961        |
|    raw_action           | 0.4501393    |
|    route_completion     | 0.549        |
|    success_rate         | 0            |
|    total_cost           | 6.3          |
| time/                   |              |
|    total_timesteps      | 920000       |
| train/                  |              |
|    approx_kl            | 0.0008890691 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.1          |
|    crash                | 0.128        |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.826        |
|    learning_rate        | 5e-05        |
|    loss                 | 42.4         |
|    max_step             | 0            |
|    n_updates            | 7180         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00105     |
|    route_completion     | 0.379        |
|    std                  | 0.601        |
|    total_cost           | 3.18         |
|    value_loss           | 71.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 322      |
|    ep_rew_mean     | 346      |
| time/              |          |
|    fps             | 727      |
|    iterations      | 360      |
|    time_elapsed    | 1267     |
|    total_timesteps | 921600   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 315          |
|    ep_rew_mean          | 339          |
| time/                   |              |
|    fps                  | 727          |
|    iterations           | 361          |
|    time_elapsed         | 1270         |
|    total_timesteps      | 924160       |
| train/                  |              |
|    approx_kl            | 0.0050717993 |
|    clip_fraction        | 0.0698       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.609        |
|    learning_rate        | 5e-05        |
|    loss                 | 70.1         |
|    n_updates            | 7200         |
|    policy_gradient_loss | -0.00173     |
|    std                  | 0.602        |
|    value_loss           | 173          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 316         |
|    ep_rew_mean          | 340         |
| time/                   |             |
|    fps                  | 727         |
|    iterations           | 362         |
|    time_elapsed         | 1274        |
|    total_timesteps      | 926720      |
| train/                  |             |
|    approx_kl            | 0.001977833 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.75       |
|    explained_variance   | 0.862       |
|    learning_rate        | 5e-05       |
|    loss                 | 30          |
|    n_updates            | 7220        |
|    policy_gradient_loss | -0.00478    |
|    std                  | 0.601       |
|    value_loss           | 64.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 327          |
|    ep_rew_mean          | 349          |
| time/                   |              |
|    fps                  | 726          |
|    iterations           | 363          |
|    time_elapsed         | 1278         |
|    total_timesteps      | 929280       |
| train/                  |              |
|    approx_kl            | 0.0021802653 |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.75        |
|    explained_variance   | 0.861        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.6         |
|    n_updates            | 7240         |
|    policy_gradient_loss | -0.00459     |
|    std                  | 0.6          |
|    value_loss           | 63.1         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0387       |
|    crash                | 0.342        |
|    max_step             | 0            |
|    mean_ep_length       | 137          |
|    mean_reward          | 198          |
|    num_episodes         | 5            |
|    out_of_road          | 0.961        |
|    raw_action           | 0.44985798   |
|    route_completion     | 0.55         |
|    success_rate         | 0            |
|    total_cost           | 6.26         |
| time/                   |              |
|    total_timesteps      | 930000       |
| train/                  |              |
|    approx_kl            | 0.0022829198 |
